id_acident	data	hora	tipo_acide	cadloga	cadlogb	x	y
D111702743	01/11/2017	516	CT	27094		-46.583444	-23.529513
D111700435	01/11/2017	1847	CO	27094		-46.579994	-23.543527
D111702434	29/11/2017	1500	CO	27094		-46.58024	-23.54486
D121700172	03/12/2017	2230	QM	27094		-46.580541	-23.543382
D121700013	19/12/2017	1837	CV	27094		-46.574285	-23.567387
D121702341	25/12/2017	745	CO	27094		-46.583208	-23.529092
D051701076	10/05/2017	2017	CF	17728		-46.565485	-23.469893
D081701669	15/08/2017	10	CV	17728	13822	-46.575245	-23.474394
D121701828	18/12/2017	2145	CO	17728		-46.565132	-23.469739
D081700889	05/08/2017	1210	CL	75425		-46.416743	-23.540682
D011700255	05/01/2017	115	CH	999	12326	-46.670505	-23.585003
D011700643	12/01/2017	1700	QD	999		-46.674506	-23.597981
D011700466	21/01/2017	1345	AT	999	21514	-46.687329	-23.62622
D021700534	01/02/2017	155	CO	999	31919	-46.682394	-23.619275
D021700770	11/02/2017	2200	CH	999		-46.683667	-23.621995
D031700796	07/03/2017	1400	QD	999		-46.676211	-23.605638
D031700279	10/03/2017	130	CF	999		-46.687437	-23.626387
D041700986	06/04/2017	1100	AT	999		-46.695917	-23.635694
D041700804	17/04/2017	921	CT	999		-46.690788	-23.630269
D041700648	24/04/2017	1545	AT	999		-46.672559	-23.595245
D041700246	26/04/2017	25	CO	999		-46.676404	-23.606137
D051700619	08/05/2017	1445	QD	999		-46.675593	-23.605379
