MAPINFO_ID	ID_VEICULO	ID_ACIDENT	TIPO_VEICU	SEXO_CONDU	IDADE_COND	CATEGORIA_	USA_CINTO_	EST_ALCOOL	ESCOLARIDA
27175	01	D101500768	AU	M	23	HA		NA	5
27176	02	D101500768	AU	M	21	HA		NA	3
27177	01	D101500769	ON	M	46	SI		SI	5
27178	02	D101500769	ON	M	36	SI		SI	3
27179	01	D101500770	AU	M	30	SI		SI	8
27180	02	D101500770	BI	M	56	SI		SI	3
27181	01	D101500771	ON	M	49	SI		SI	5
27182	01	D101500772	MO	M	SI	SI		SI	5
27183	02	D101500772	CM	M	SI	SI		SI	8
27184	01	D101500773	MO	M	25	SI		SI	5
27185	01	D101500774	MO	M	34	SI		SI	7
27186	02	D101500774	MO	M	40	SI		SI	7
27187	01	D101500775	SI	X	SI	SI		SI	8
27188	01	D101500776	AU	M	SI	SI		NA	7
27189	03	D101500776	AU	F	SI	SI		SI	8
27190	02	D101500776	CM	M	SI	SI		SI	8
27191	01	D101500777	MO	M	26	HA		NA	4
27192	02	D101500777	AU	M	35	IN		NA	5
27193	01	D101500778	AU	M	32	SI		SI	5
27194	01	D101500779	AU	M	45	NE		NA	3
27195	01	D101500780	AU	M	38	HA		NA	5
27196	02	D101500780	AU	X	38	SI		SI	8
27197	01	D101500781	AU	M	42	SI		SI	5
27198	01	D101500782	MO	M	20	SI		SI	5
27199	02	D101500782	CM	M	31	SI		SI	5
27200	01	D101500783	AU	M	SI	SI		SI	8
27201	02	D101500783	AU	M	SI	SI		SI	7
27202	01	D101500784	MO	M	18	SI		SI	3
27203	01	D101500785	MO	M	26	SI		SI	2
27204	02	D101500785	OT	M	28	SI		SI	3
27205	01	D101500786	MO	M	44	SI		SI	3
27206	01	D101500787	AU	X	SI	SI		SI	8
27207	01	D101500788	MO	M	20	SI		SI	3
27208	01	D101500789	MO	M	SI	HA		NA	3
27209	02	D101500789	MO	M	SI	SI		SI	8
27210	01	D101500790	MO	M	39	SI		SI	5
27211	01	D101500791	AU	M	24	HA		NA	5
27212	01	D101500792	MO	M	SI	SI		SI	8
27213	02	D101500792	AU	M	SI	SI		SI	7
27214	01	D101500793	CA	M	44	SI		SI	3
27215	02	D101500793	CA	M	42	SI		SI	3
27216	01	D101500794	MO	M	32	HA		NA	5
27217	02	D101500794	AU	M	28	HA		NA	5
27218	01	D101500795	AU	F	33	SI		SI	7
27219	02	D101500795	MO	F	66	SI		SI	5
27220	01	D101500796	MO	M	47	HA		NA	3
27221	02	D101500796	CM	M	47	HA		NA	5
27222	01	D101500797	MO	M	SI	SI		SI	3
27223	02	D101500797	AU	X	SI	SI		SI	8
27224	01	D101500798	MO	M	27	SI		SI	3
27225	02	D101500798	ON	M	48	SI		SI	3
27226	01	D101500799	SI	X	SI	SI		SI	8
27227	01	D101500800	MO	M	35	SI		SI	5
27228	02	D101500800	CM	M	34	SI		SI	6
27229	01	D101500801	MO	M	32	SI		SI	5
27230	02	D101500801	AU	M	49	SI		SI	5
27231	01	D101500802	AU	X	SI	SI		SI	8
27232	01	D101500803	MO	M	58	HA		NA	5
27233	02	D101500803	AU	M	32	HA		NA	3
27234	01	D101500804	AU	M	55	SI		SI	3
27235	02	D101500804	AU	M	22	SI		SI	5
27236	01	D101500805	AU	M	27	SI		SI	8
27237	01	D101500806	MO	M	45	SI		SI	2
27238	01	D101500807	MO	M	21	IN		NA	2
27239	02	D101500807	AU	M	19	IN		NA	5
27240	01	D101500808	MO	M	28	SI		SI	5
27241	01	D101500809	MO	F	SI	HA		NA	3
27242	02	D101500809	AU	X	SI	SI		SI	8
27243	01	D101500810	AU	F	SI	SI		SI	8
27244	01	D101500811	SI	X	SI	SI		SI	8
27245	01	D101500812	ON	M	43	SI		SI	3
27246	01	D101500813	MO	M	22	SI		NA	5
27247	02	D101500813	AU	M	39	SI		NA	3
27248	01	D101500814	MO	M	20	SI		NA	5
27249	02	D101500814	AU	M	64	SI		NA	5
27250	01	D101500815	AU	F	42	SI		SI	7
27251	02	D101500815	ON	M	58	SI		SI	3
27252	01	D101500816	MO	M	21	HA		NA	5
27253	03	D101500816	AU	F	48	HA		NA	5
27254	02	D101500816	CM	M	31	HA		NA	8
27255	01	D101500817	MO	M	SI	SI		SI	5
27256	02	D101500817	SI	X	SI	SI		SI	8
27257	01	D101500818	MO	M	45	SI		SI	5
27258	01	D101500819	CM	M	SI	SI		SI	8
27259	01	D101500820	MO	M	31	SI		SI	5
27260	01	D101500821	MO	M	35	SI		NA	8
27261	02	D101500821	AU	M	33	SI		NA	8
27262	01	D101500822	MO	M	30	SI		NA	5
27263	02	D101500822	AU	M	30	SI		NA	5
27264	01	D101500823	CM	M	29	SI		SI	5
27265	01	D101500824	ON	M	SI	SI		SI	3
27266	01	D101500825	MO	M	26	HA		NA	5
27267	02	D101500825	AU	F	34	HA		NA	7
27268	01	D101500826	MO	M	19	SI		NA	3
27269	01	D101500827	OT	M	22	HA		NA	4
27270	01	D101500828	AU	M	49	SI		SI	7
27271	02	D101500828	AU	M	47	SI		SI	3
27272	01	D101500829	MO	M	34	SI		SI	7
27273	02	D101500829	AU	M	61	SI		SI	3
27274	01	D101500830	AU	F	33	SI		SI	5
27275	02	D101500830	CM	M	38	SI		SI	5
27276	01	D101500831	CA	M	43	SI		SI	8
27277	02	D101500831	BI	M	28	SI		SI	8
27278	01	D101500832	MO	M	31	SI		NA	8
27279	02	D101500832	AU	M	47	SI		NA	5
27280	01	D101500833	ON	M	SI	SI		SI	8
27281	01	D101500834	AU	M	43	HA		NA	7
27282	02	D101500834	BI	M	33	HA		NA	3
27283	01	D101500835	AU	M	52	SI		SI	8
27284	02	D101500835	MO	M	17	SI		SI	3
27285	01	D101500836	AU	F	60	SI		NA	5
27286	01	D101500837	MO	M	28	SI		SI	3
27287	02	D101500837	AU	M	65	SI		SI	7
27288	01	D101500838	MO	M	18	HA		NA	3
27289	01	D101500839	AU	M	27	HA		SI	5
27290	01	D101500840	MO	M	52	SI		SI	7
27291	01	D101500841	MO	M	21	SI		NA	3
27292	01	D101500842	MO	M	28	SI		SI	3
27293	01	D101500843	MO	M	32	SI		SI	5
27294	01	D101500846	ON	M	58	HA		NA	5
27295	02	D101500846	CM	M	39	SI		SI	5
27296	01	D101500847	MO	M	SI	SI		SI	8
27297	02	D101500847	AU	M	SI	SI		SI	8
27298	01	D101500848	MO	M	SI	SI		NA	2
27299	02	D101500848	AU	M	SI	SI		NA	8
27300	01	D101500849	MO	M	SI	SI		NA	5
27301	02	D101500849	AU	F	SI	SI		NA	8
27302	01	D101500850	AU	F	31	SI		SI	7
27303	02	D101500850	AU	M	55	SI		SI	3
27304	01	D101500851	MO	M	27	HA		NA	7
27305	01	D101500852	MO	M	25	SI		NA	4
27306	02	D101500852	MO	M	51	SI		NA	5
27307	01	D101500853	AU	M	51	SI		NA	7
27308	01	D101500854	MO	M	SI	SI		SI	8
27309	02	D101500854	AU	M	SI	SI		SI	5
27310	01	D101500855	MO	M	27	HA		SI	5
27311	01	D101500857	SI	F	SI	SI		SI	8
27312	01	D101500858	MO	M	SI	SI		SI	5
27313	02	D101500858	AU	M	SI	SI		SI	8
27314	01	D101500859	MO	M	27	SI		SI	3
27315	01	D101500860	MO	M	27	SI		SI	5
27316	02	D101500860	AU	M	49	SI		SI	7
27317	01	D101500861	MO	M	SI	SI		SI	3
27318	02	D101500861	AU	F	SI	SI		SI	8
27319	01	D101500862	MO	M	SI	SI		NA	8
27320	02	D101500862	AU	M	SI	SI		NA	7
27321	01	D101500863	AU	M	19	SI		SI	3
27322	01	D101500864	MO	M	SI	SI		SI	8
27323	02	D101500864	AU	M	SI	SI		SI	7
27324	01	D101500865	MO	M	23	SI		NA	5
27325	02	D101500865	AU	M	52	SI		NA	7
27326	01	D101500866	ON	M	SI	SI		SI	8
27327	01	D101500867	MO	M	17	SI		SI	4
27328	03	D101500867	AU	M	16	SI		SI	2
27329	02	D101500867	ON	M	34	SI		SI	8
27330	01	D101500868	MO	M	23	HA		NA	8
27331	02	D101500868	AU	M	29	HA		NA	3
27332	01	D101500869	AU	F	24	SI		NA	8
27333	01	D101500870	MO	M	41	SI		SI	3
27334	03	D101500870	MO	M	42	SI		SI	8
27335	02	D101500870	AU	M	63	SI		SI	8
27336	01	D101500871	BI	M	SI	SI		SI	8
27337	01	D101500872	MO	M	28	SI		SI	7
27338	01	D101500873	CM	X	SI	SI		SI	8
27339	01	D101500874	AU	F	19	SI		SI	6
27340	02	D101500874	CM	F	34	SI		SI	7
27341	01	D101500875	MO	M	35	HA		NA	5
27342	01	D101500876	CM	M	51	HA		NA	7
27343	01	D101500877	AU	M	32	SI		SI	5
27344	01	D101500878	AU	M	SI	SI		SI	8
27345	02	D101500878	BI	M	SI	SI		SI	2
27346	01	D101500879	AU	X	SI	SI		SI	8
27347	01	D101500880	ON	M	56	HA		NA	3
27348	01	D101500881	MO	M	43	SI		SI	3
27349	01	D101500882	MO	M	SI	SI		NA	3
27350	02	D101500882	AU	X	SI	SI		SI	8
27351	01	D101500883	MO	M	31	SI		SI	5
27352	02	D101500883	AU	M	52	SI		SI	7
27353	01	D101500884	MO	M	22	SI		NA	8
27354	02	D101500884	AU	M	45	SI		NA	8
27355	01	D101500885	SI	X	SI	SI		SI	8
27356	01	D101500886	MO	M	26	SI		SI	5
27357	01	D101500887	AU	M	50	IN		SI	3
27358	02	D101500887	AU	M	20	IN		SI	5
27359	01	D101500888	MO	M	SI	SI		SI	5
27360	02	D101500888	AU	M	SI	SI		SI	8
27361	01	D101500890	AU	M	20	SI		NA	3
27362	02	D101500890	AU	F	34	SI		NA	5
27363	01	D101500891	ON	M	40	HA		NA	8
27364	01	D101500892	ON	M	56	SI		SI	3
27365	02	D101500892	ON	M	52	SI		SI	3
27366	01	D101500893	MO	M	21	SI		NA	5
27367	02	D101500893	AU	M	74	SI		NA	3
27368	01	D101500894	AU	X	SI	SI		SI	7
27369	02	D101500894	MO	X	SI	SI		SI	8
27370	01	D101500895	MO	M	45	SI		SI	3
27371	02	D101500895	AU	M	39	SI		SI	7
27372	01	D101500896	MO	F	SI	SI		SI	5
27373	03	D101500896	AU	M	SI	SI		SI	5
27374	02	D101500896	AU	M	SI	SI		SI	5
27375	01	D101500897	MO	M	SI	SI		SI	8
27376	01	D101500898	MO	M	50	SI		SI	5
27377	01	D101500900	MO	M	38	SI		SI	3
27378	01	D101500901	AU	F	28	SI		SI	7
27379	02	D101500901	BI	M	30	SI		SI	3
27380	01	D101500902	AU	M	26	SI		SI	3
27381	01	D101501671	MO	M	19	SI		SI	4
27382	02	D101500902	AU	M	26	SI		SI	5
27383	01	D101500903	MO	M	34	HA		NA	3
27384	02	D101500903	ON	M	64	HA		NA	3
27385	01	D101500904	AU	M	SI	SI		SI	3
27386	01	D101500905	MO	M	35	SI		NA	5
27387	02	D101500905	AU	M	41	SI		NA	5
27388	01	D101500906	MO	M	47	SI		NA	5
27389	01	D101500907	MO	M	SI	SI		SI	3
27390	02	D101500907	AU	M	SI	SI		SI	8
27391	01	D101500908	CA	X	SI	SI		SI	8
27392	01	D101500909	MO	M	20	IN		SI	4
27393	02	D101500909	AU	M	60	SI		SI	2
27394	01	D101500910	MO	M	22	SI		SI	4
27395	02	D101500910	AU	M	59	SI		SI	2
27396	01	D101500911	AU	M	SI	SI		SI	5
27397	01	D101500912	AU	F	SI	SI		SI	5
27398	02	D101500912	ON	M	SI	SI		SI	5
27399	01	D101500913	SI	X	SI	SI		SI	8
27400	01	D101500914	MO	M	SI	SI		SI	8
27401	02	D101500914	AU	X	SI	SI		SI	8
27402	01	D101500915	ON	M	41	SI		NA	3
27403	01	D101500916	MO	M	23	SI		SI	3
27404	01	D101500917	AU	X	SI	SI		SI	8
27405	01	D101500918	MO	M	29	HA		NA	5
27406	01	D101500919	MO	M	SI	SI		SI	5
27407	02	D101500919	AU	X	SI	SI		SI	8
27408	01	D101500920	MO	M	SI	SI		SI	5
27409	03	D101500920	MO	M	SI	SI		SI	8
27410	02	D101500920	AU	F	SI	SI		SI	7
27411	01	D101500921	MO	M	SI	SI		SI	8
27412	02	D101500921	AU	M	SI	SI		SI	5
27413	01	D101500922	MO	M	27	SI		SI	3
27414	01	D101500923	MO	F	25	SI		SI	7
27415	01	D101500924	MO	M	22	SI		NA	5
27416	02	D101500924	CM	M	22	SI		NA	5
27417	01	D101500925	MO	M	37	SI		SI	5
27418	02	D101500925	AU	M	35	SI		SI	5
27419	01	D101500926	MO	M	41	SI		NA	5
27420	01	D101500927	AU	F	SI	SI		NA	8
27421	02	D101500927	MO	M	SI	SI		NA	8
27422	01	D101500928	MO	M	SI	HA		NA	7
27423	02	D101500928	OT	F	SI	SI		SI	8
27424	01	D101500929	AU	M	SI	SI		SI	8
27425	01	D101500930	MO	M	26	SI		SI	5
27426	02	D101500930	AU	M	30	SI		SI	3
27427	01	D101500931	MO	M	33	SI		SI	8
27428	02	D101500931	AU	M	60	SI		SI	8
27429	01	D101500932	MO	M	32	HA		NA	3
27430	02	D101500932	AU	F	11	HA		NA	5
27431	01	D101500933	ON	M	SI	SI		SI	5
27432	02	D101500933	AU	X	SI	SI		SI	8
27433	01	D101500934	AU	M	22	SI		SI	5
27434	01	D101500935	AU	M	33	SI		NA	5
27435	02	D101500935	BI	M	33	SI		NA	2
27436	01	D101500937	AU	M	20	HA		NA	5
27437	02	D101500937	AU	M	35	HA		NA	8
27438	01	D101500938	AU	F	48	SI		SI	3
27439	02	D101500938	AU	F	32	SI		SI	7
27440	01	D101500939	ON	M	SI	SI		SI	8
27441	02	D101500939	CM	F	SI	SI		NA	8
27442	01	D101500940	MO	M	44	SI		SI	8
27443	02	D101500940	CM	M	51	SI		SI	3
27444	01	D101500941	AU	M	SI	SI		SI	2
27445	02	D101500941	AU	M	SI	SI		SI	4
27446	01	D101500942	AU	M	SI	SI		SI	7
27447	01	D101500943	AU	X	SI	SI		SI	8
27448	02	D101500943	ON	M	SI	HA		NA	3
27449	01	D101500944	MO	M	33	SI		SI	3
27450	02	D101500944	MO	M	40	SI		SI	3
27451	01	D101500945	MO	M	22	SI		NA	3
27452	02	D101500945	AU	F	44	SI		NA	3
27453	01	D101500946	SI	X	SI	SI		SI	8
27454	01	D101500947	BI	M	36	SI		SI	7
27455	01	D101500949	AU	X	SI	SI		SI	8
27456	01	D101500950	AU	F	52	SI		SI	8
27457	02	D101500950	AU	F	25	SI		SI	5
27458	01	D101500951	MO	F	SI	SI		SI	5
27459	02	D101500951	AU	F	SI	SI		SI	8
27460	01	D101500952	MO	M	42	SI		NA	7
27461	01	D101500953	MO	M	23	SI		SI	3
27462	02	D101500953	AU	M	21	SI		SI	5
27463	01	D101500954	MO	M	28	SI		SI	3
27464	02	D101500954	AU	F	39	SI		SI	8
27465	01	D101500955	MO	M	28	SI		SI	4
27466	02	D101500955	AU	F	40	SI		SI	7
27467	01	D101500956	AU	M	56	SI		SI	5
27468	02	D101500956	AU	M	29	SI		SI	5
27469	01	D101500957	ON	M	49	SI		NA	5
27470	01	D101500958	SI	M	SI	SI		SI	5
27471	02	D101500958	SI	X	SI	SI		SI	8
27472	01	D101500959	AU	F	41	SI		SI	7
27473	01	D101500960	MO	M	37	SI		NA	5
27474	02	D101500960	MO	M	20	SI		NA	5
27475	01	D101500961	AU	M	SI	SI		SI	3
27476	01	D101500962	MO	M	28	SI		SI	3
27477	01	D101500963	MO	M	SI	SI		SI	5
27478	02	D101500963	ON	M	SI	SI		SI	5
27479	01	D101500964	AU	M	30	HA		SI	5
27480	02	D101500964	AU	M	32	HA		SI	7
27481	01	D101500965	AU	M	53	HA		NA	5
27482	02	D101500965	AU	M	36	HA		NA	5
27483	01	D101500966	AU	F	51	SI		SI	8
27484	02	D101500966	AU	M	31	SI		SI	5
27485	01	D101500967	MO	F	45	SI		SI	5
27486	02	D101500967	ON	M	44	SI		SI	3
27487	01	D101500968	MO	M	27	SI		SI	6
27488	02	D101500968	AU	F	48	SI		SI	5
27489	01	D101500969	AU	F	28	HA		SA	7
27490	02	D101500969	AU	M	20	HA		NA	5
27491	01	D101500970	MO	F	SI	SI		SI	8
27492	02	D101500970	AU	M	SI	SI		SI	7
27493	01	D101500971	CM	F	SI	SI		SI	8
27494	01	D101500972	AU	M	49	SI		NA	5
27495	02	D101500972	AU	M	28	SI		NA	5
27496	01	D101500973	MO	M	44	HA		NA	5
27497	01	D101500974	AU	M	SI	HA		NA	5
27498	02	D101500974	MO	M	SI	SI		SI	8
27499	01	D101500975	MO	M	SI	SI		NA	5
27500	02	D101500975	CM	F	SI	SI		NA	8
27501	01	D101500976	ON	M	29	SI		SI	5
27502	01	D101500977	ON	M	33	HA		NA	5
27503	01	D101500978	MO	M	SI	SI		SI	3
27504	02	D101500978	CM	X	SI	SI		SI	8
27505	01	D101500979	MO	M	SI	SI		SI	4
27506	02	D101500979	AU	X	SI	SI		SI	8
27507	01	D101500980	MO	M	SI	SI		NA	5
27508	02	D101500980	MO	M	SI	SI		SI	5
27509	01	D101500981	MO	F	34	SI		SI	5
27510	02	D101500981	CM	M	51	SI		SI	8
27511	01	D101500982	MO	M	SI	HA		NA	4
27512	02	D101500982	AU	M	SI	SI		SI	8
27513	01	D101500983	MO	M	21	HA		NA	3
27514	01	D101500984	AU	M	31	SI		SI	7
27515	01	D101500985	SI	X	SI	SI		SI	8
27516	01	D101500986	MO	M	SI	SI		SI	5
27517	02	D101500986	AU	M	SI	SI		SI	4
27518	01	D101500987	MO	M	28	HA		NA	5
27519	02	D101500987	CM	M	68	HA		NA	8
27520	01	D101500988	AU	M	SI	SI		SI	8
27521	02	D101500988	CM	M	SI	SI		SI	5
27522	01	D101500989	MO	M	28	SI		SI	7
27523	01	D101500990	MO	M	SI	SI		SI	5
27524	02	D101500990	MO	X	SI	SI		SI	8
27525	01	D101500991	AU	M	36	SI		SI	5
27526	01	D101500992	AU	M	51	HA		SI	7
27527	03	D101500992	AU	M	42	HA		SI	5
27528	02	D101500992	AU	M	47	HA		SI	2
27529	01	D101500993	MO	M	19	SI		NA	5
27530	02	D101500993	AU	M	60	SI		NA	3
27531	01	D101500994	MO	M	29	SI		SI	3
27532	02	D101500994	AU	M	23	SI		SI	5
27533	01	D101500995	MO	M	52	HA		NA	3
27534	01	D101500996	BI	M	SI	SI		SI	6
27535	02	D101500996	MC	X	SI	SI		SI	8
27536	01	D101500997	ON	M	45	SI		NA	5
27537	01	D101500998	MO	M	SI	SI		SI	2
27538	02	D101500998	AU	X	SI	SI		SI	8
27539	01	D101500999	MO	M	SI	SI		SI	5
27540	02	D101500999	AU	X	SI	SI		SI	8
27541	01	D101501000	MO	M	25	SI		SI	5
27542	01	D101501001	MO	F	43	SI		SI	5
27543	02	D101501001	AU	M	28	SI		SI	3
27544	01	D101501002	MO	M	SI	SI		SI	5
27545	02	D101501002	AU	F	SI	SI		SI	8
27546	01	D101501003	MO	M	26	HA		NA	3
27547	01	D101501004	AU	M	43	SI		SI	7
27548	01	D101501005	MO	M	25	SI		SI	5
27549	02	D101501005	CM	M	45	SI		SI	2
27550	01	D101501006	MO	M	30	SI		SI	8
27551	02	D101501006	AU	M	29	SI		SI	7
27552	01	D101501007	MO	M	38	HA		NA	5
27553	02	D101501007	CM	F	36	HA		NA	7
27554	01	D101501008	MO	M	SI	SI		SI	5
27555	02	D101501008	AU	M	SI	SI		SI	5
27556	01	D101501009	MO	M	34	SI		SI	5
27557	02	D101501009	AU	M	49	SI		SI	4
27558	01	D101501010	AU	M	SI	SI		SI	5
27559	02	D101501010	AU	F	SI	SI		NA	5
27560	01	D101501011	AU	F	SI	SI		SI	3
27561	02	D101501011	AU	X	SI	SI		SI	8
27562	01	D101501012	MO	M	21	SI		NA	3
27563	02	D101501012	OT	M	62	SI		NA	3
27564	01	D101501013	MO	M	51	HA		NA	7
27565	02	D101501013	ON	M	57	HA		NA	3
27566	01	D101501014	MO	M	41	HA		NA	5
27567	01	D101501015	MO	M	45	SI		SI	3
27568	02	D101501015	AU	M	33	SI		SI	3
27569	01	D101501016	AU	M	34	SI		SI	8
27570	02	D101501016	AU	F	32	SI		SI	8
27571	01	D101501017	MO	M	SI	SI		SI	5
27572	01	D101501018	MO	M	23	SI		SI	3
27573	02	D101501018	AU	M	33	SI		SI	7
27574	01	D101501019	MO	M	38	SI		NA	5
27575	02	D101501019	AU	F	24	SI		NA	5
27576	01	D101501020	MO	M	25	SI		SI	3
27577	01	D101501021	MO	M	52	SI		NA	3
27578	03	D101501021	MO	M	45	SI		NA	8
27579	02	D101501021	OT	M	51	SI		NA	3
27580	01	D101501022	MO	M	20	SI		SI	5
27581	01	D101501023	MO	M	20	SI		NA	3
27582	03	D101501023	AU	M	61	SI		NA	3
27583	02	D101501023	AU	M	44	SI		NA	6
27584	01	D101501024	AU	F	26	SI		SI	3
27585	01	D101501025	MO	M	31	SI		SI	3
27586	01	D101501026	MO	M	29	SI		SI	5
27587	02	D101501026	ON	M	47	SI		SI	3
27588	01	D101501027	MO	M	22	SI		SI	8
27589	02	D101501027	AU	M	57	SI		SI	8
27590	01	D101501028	MO	M	22	HA		NA	5
27591	02	D101501028	AU	F	52	HA		SA	7
27592	01	D101501029	MO	M	38	SI		SI	2
27593	02	D101501029	AU	F	40	SI		SI	3
27594	01	D101501030	AU	M	30	SI		SI	5
27595	02	D101501030	AU	M	16	SI		SI	2
27596	01	D101501031	CA	M	48	HA		NA	2
27597	02	D101501031	OT	M	54	HA		NA	3
27598	01	D101501032	AU	F	SI	SI		SI	7
27599	02	D101501032	MO	M	SI	SI		SI	8
27600	01	D101501033	MO	F	SI	SI		SI	7
27601	02	D101501033	SI	X	SI	SI		SI	8
27602	01	D101501035	MO	M	SI	SI		NA	5
27603	02	D101501035	AU	X	SI	SI		SI	8
27604	01	D101501036	AU	M	43	SI		NA	5
27605	01	D101501037	MO	M	35	HA		SA	8
27606	02	D101501037	AU	M	28	IN		NA	8
27607	01	D101501038	AU	F	34	SI		SI	8
27608	02	D101501038	AU	F	77	SI		SI	8
27609	01	D101501039	AU	F	42	SI		SI	7
27610	02	D101501039	AU	M	42	SI		SI	2
27611	01	D101501040	MO	M	SI	SI		SI	5
27612	02	D101501040	AU	X	SI	SI		NA	8
27613	01	D101501041	MO	M	SI	SI		NA	3
27614	02	D101501041	MO	X	SI	SI		SI	8
27615	01	D101501042	AU	M	35	SI		SI	3
27616	01	D101501043	MO	M	19	SI		SI	3
27617	01	D101501044	MO	M	SI	SI		SI	2
27618	02	D101501044	AU	X	SI	SI		SI	8
27619	01	D101501045	MO	M	29	SI		SI	3
27620	02	D101501045	AU	M	33	SI		SI	5
27621	01	D101501046	AU	F	SI	HA		NA	5
27622	02	D101501046	AU	X	SI	SI		SI	8
27623	01	D101501047	CM	F	36	SI		SI	7
27624	01	D101501048	AU	M	31	SI		SI	6
27625	02	D101501048	AU	M	34	SI		SI	5
27626	01	D101501049	AU	F	SI	HA		NA	7
27627	02	D101501049	BI	M	SI	HA		NA	5
27628	01	D101501050	MO	M	45	HA		NA	5
27629	01	D101501051	MO	F	35	SI		SI	5
27630	01	D101501052	MO	M	SI	SI		SI	8
27631	02	D101501052	AU	X	SI	SI		NA	8
27632	01	D101501053	AU	F	18	SI		SI	5
27633	02	D101501053	CA	M	28	SI		SI	5
27634	01	D101501054	AU	M	32	IN		SI	5
27635	02	D101501054	ON	M	39	SI		SI	3
27636	01	D101501056	MO	M	32	HA		NA	7
27637	02	D101501056	AU	M	49	HA		NA	3
27638	01	D101501057	MO	M	35	SI		SI	5
27639	01	D101501058	MO	M	34	SI		SI	5
27640	02	D101501058	CM	M	64	SI		SI	3
27641	01	D101501059	MO	F	51	SI		SI	7
27642	02	D101501059	CA	M	31	SI		SI	3
27643	01	D101501060	OU	M	35	SI		SI	5
27644	01	D101501061	ON	X	SI	SI		SI	8
27645	01	D101501062	MO	M	SI	SI		SI	5
27646	02	D101501062	ON	M	SI	SI		SI	8
27647	01	D101501063	MO	F	23	HA		NA	3
27648	02	D101501063	AU	M	33	HA		NA	7
27649	01	D101501064	MO	M	SI	SI		NA	3
27650	02	D101501064	AU	M	SI	SI		NA	6
27651	01	D101501065	MO	M	SI	SI		SI	8
27652	02	D101501065	AU	M	SI	SI		SI	8
27653	01	D101501066	AU	M	38	SI		SI	3
27654	01	D101501067	AU	M	35	SI		SI	7
27655	02	D101501067	BI	M	79	SI		SI	7
27656	01	D101501068	AU	M	SI	SI		NA	3
27657	02	D101501068	AU	M	SI	SI		SI	8
27658	01	D101501069	MO	M	SI	SI		SI	8
27659	01	D101501070	ON	M	SI	SI		SI	8
27660	01	D101501071	AU	M	62	SI		NA	8
27661	01	D101501072	MO	M	20	SI		NA	5
27662	02	D101501072	AU	M	62	SI		NA	7
27663	01	D101501073	AU	M	58	SI		NA	7
27664	02	D101501073	AU	M	28	SI		NA	8
27665	01	D101501074	ON	M	43	SI		NA	5
27666	01	D101501075	MO	M	55	SI		SI	3
27667	01	D101501076	MO	M	SI	SI		SI	3
27668	01	D101501077	AU	M	21	HA		NA	5
27669	01	D101501078	AU	M	SI	SI		SI	8
27670	01	D101501079	MO	M	42	SI		SI	3
27671	01	D101501080	MO	M	SI	NE		SI	5
27672	02	D101501080	AU	M	SI	SI		SI	6
27673	01	D101501081	MO	M	29	SI		SI	8
27674	02	D101501081	AU	M	29	SI		SI	8
27675	01	D101501082	MO	M	30	SI		SI	7
27676	02	D101501082	AU	M	53	SI		SI	7
27677	01	D101501083	MO	M	26	SI		NA	5
27678	02	D101501083	CM	M	42	SI		NA	8
27679	01	D101501084	MO	M	30	SI		SI	5
27680	02	D101501084	CM	M	45	SI		SI	8
27681	01	D101501085	ON	M	32	SI		SI	8
27682	01	D101501086	AU	M	54	HA		NA	8
27683	01	D101501087	MO	F	SI	SI		SI	8
27684	01	D101501088	MO	M	SI	HA		SI	8
27685	03	D101501088	MO	M	SI	HA		SI	3
27686	02	D101501088	MO	F	SI	HA		SI	7
27687	05	D101501088	AU	F	SI	HA		SI	5
27688	04	D101501088	AU	F	SI	HA		SI	8
27689	01	D101501089	SI	X	SI	SI		SI	8
27690	01	D101501090	MO	M	23	SI		SI	3
27691	02	D101501090	ON	M	40	SI		SI	5
27692	01	D101501091	MO	M	42	SI		NA	3
27693	01	D101501092	SI	X	SI	SI		SI	8
27694	01	D101501093	AU	M	SI	SI		SI	2
27695	02	D101501093	CM	M	SI	SI		SI	7
27696	01	D101501094	MO	M	24	SI		SI	5
27697	02	D101501094	AU	F	30	SI		SI	7
27698	01	D101501095	AU	F	SI	SI		SI	8
27699	03	D101501095	AU	F	SI	SI		SI	6
27700	02	D101501095	CM	F	SI	SI		SI	8
27701	01	D101501096	AU	M	18	SI		SI	3
27702	01	D101501097	MO	M	21	SI		NA	5
27703	02	D101501097	CM	M	36	SI		NA	7
27704	01	D101501098	MO	M	SI	HA		NA	7
27705	02	D101501098	CM	F	SI	HA		NA	8
27706	01	D101501099	MO	M	48	SI		NA	5
27707	01	D101501100	MO	F	33	SI		SI	7
27708	02	D101501100	AU	M	42	SI		SI	5
27709	01	D101501101	MO	M	SI	SI		NA	8
27710	02	D101501101	AU	F	SI	SI		NA	5
27711	01	D101501102	MO	M	43	HA		NA	8
27712	03	D101501102	AU	M	63	HA		NA	7
27713	02	D101501102	ON	M	28	HA		NA	5
27714	01	D101501103	MO	M	43	HA		NA	3
27715	02	D101501103	AU	M	21	HA		NA	5
27716	01	D101501104	MO	M	19	SI		SI	3
27717	02	D101501104	AU	M	25	SI		SI	5
27718	01	D101501105	AU	M	SI	SI		SI	8
27719	01	D101501106	MO	M	29	SI		SI	5
27720	01	D101501107	MO	M	SI	HA		NA	3
27721	02	D101501107	AU	M	SI	HA		NA	7
27722	03	D101501107	MO	X	SI	SI		SI	8
