x,y,id_acident,cadloga,cadlogb,alt_num,referencia,data,hora,cod_acid,fonte,viatura,dp,talao,sentido,pista,veiculos,vitimas,princ_a,princ_b,tipo_acide,mi_prinx
-46.69572,-23.561565,D101600856,4511,,245,,2016/10/20 00:00:00.000,1720,2,D,,14,9593,,,1000000000000000,100,4511,,QM,325638
-46.599088,-23.601162,D101600857,11379,,37,,2016/10/03 00:00:00.000,30,2,D,,95,6440,B,,10100000000000000,100,11379,,CT,325639
-46.662646,-23.47765,D101600858,9078,,3953,,2016/10/03 00:00:00.000,1237,2,D,,38,4171,C,,100000000100000,100,9078,,CL,325640
-46.737325,-23.493139,D101600859,1232,,1785,,2016/10/06 00:00:00.000,2017,2,D,,33,6156,B,,11000000000000000,100,1232,,CO,325641
-46.597038,-23.505788,D101600860,9084,,1401,,2016/10/26 00:00:00.000,400,4,D,,63,5740,,,100000000000000,100,9084,,AT,325642
-46.734539,-23.474213,D101600861,6980,,2800,,2016/10/20 00:00:00.000,804,2,D,,87,3603,,,1000000000000000,100,6980,,QM,325643
-46.661607,-23.674319,D101600862,20048,62056,,,2016/10/03 00:00:00.000,1700,4,D,,80,4003,,,1000000000000000,100,20048,62056,AT,325644
-46.634966,-23.502621,D101600863,4785,,1125,,2016/10/26 00:00:00.000,830,2,D,,13,10122,,,11000000000000000,100,4785,,CO,325645
-46.651478,-23.874179,D101600864,37964,,200,,2016/10/02 00:00:00.000,2030,2,D,,25,9032,,,10000000000000000,100,37964,,CH,325646
-46.624342,-23.633745,D101600865,6129,,100,,2016/10/13 00:00:00.000,1015,2,D,,83,2052,,,11000000000000000,100,6129,,CO,325647
-46.409961,-23.544935,D101600867,15213,,,NC,2016/10/08 00:00:00.000,640,2,D,,44,5480,,,20000000000000000,100,15213,,CO,325649
-46.67519,-23.499052,D101600868,6450,,620,,2016/10/28 00:00:00.000,1921,2,D,,40,3247,,,11000000000000000,100,6450,,CO,325650
-46.499517,-23.528366,D101600869,9632,,1700,,2016/10/04 00:00:00.000,1930,2,D,,24,2143,C,,11000000000000000,100,9632,,CO,325651
-46.651356,-23.57048,D101600870,12165,,2651,,2016/10/07 00:00:00.000,920,4,D,,78,3969,,,1000000000000000,100,12165,,AT,325652
-46.727572,-23.533046,D101600871,11780,,1415,,2016/10/21 00:00:00.000,1312,2,D,,91,6008,,,11000000000000000,100,11780,,CO,325653
-46.610816,-23.564158,D101600872,6642,60166,,,2016/10/28 00:00:00.000,2317,2,D,,8,7446,C,,11000000000000000,100,6642,60166,CV,325654
-46.728755,-23.450039,D101600873,76384,,636,,2016/10/01 00:00:00.000,2300,2,D,,74,4311,,,1000000000000000,100,76384,,QM,325655
-46.506942,-23.496441,D101600874,62092,,220,,2016/10/18 00:00:00.000,715,2,D,,24,9121,,,10001000000000000,100,62092,,CO,325656
-46.437834,-23.604755,D101600875,29950,,451,,2016/10/01 00:00:00.000,817,2,D,,49,900190,,,20000000000000000,100,29950,,CO,325657
-46.751681,-23.471775,D101600876,723,,181,,2016/10/20 00:00:00.000,1740,2,D,,33,6518,,,10000000000000000,100,723,,OU,325658
-46.719463,-23.597419,D101600877,8000,21674,,,2016/10/26 00:00:00.000,1630,2,D,,89,2935,,,11000000000000000,100,8000,21674,CO,325659
-46.769934,-23.685015,D101600878,12403,,4351,,2016/10/04 00:00:00.000,1630,4,D,,92,9497,,,1000000000000000,100,12403,,AT,325660
-46.683458,-23.581607,D101600879,9046,,4000,,2016/10/03 00:00:00.000,2100,2,D,,54,9452,,,1000000000000000,100,9046,,QM,325661
-46.688634,-23.753042,D101600880,3509,,2700,,2016/10/02 00:00:00.000,2320,4,D,,101,9505,,,10,100,3509,,AT,325662
-46.63202,-23.477619,D101600881,18257,,58,,2016/10/06 00:00:00.000,1740,2,D,,20,4105,,,11000000000000000,100,18257,,SI,325663
-46.457041,-23.506645,D101600882,46936,,828,,2016/10/16 00:00:00.000,615,4,D,,64,9084,,,10,1,46936,,AT,325664
-46.531366,-23.506404,D101600883,4128,,2520,,2016/10/18 00:00:00.000,712,2,D,,10,8813,,,11000000000000000,100,4128,,CO,325665
-46.464712,-23.557068,D101600884,6927,,823,,2016/10/01 00:00:00.000,2010,2,D,,53,6942,,,10100000000000000,100,6927,,CO,325666
-46.781617,-23.653701,D101600885,73188,,365,,2016/10/08 00:00:00.000,1317,4,D,,47,5089,,,10,100,73188,,AT,325667
-46.668915,-23.635491,D101600886,19931,,5000,,2016/10/03 00:00:00.000,2303,2,D,,27,9405,,,1000000000000000,100,19931,,QM,325668
-46.611866,-23.496873,D101600887,36061,19803,,,2016/10/05 00:00:00.000,1530,2,D,,9,4034,,,1000000100000000,100,19803,36061,CO,325669
-46.535052,-23.541234,D101600888,2181,2808,,,2016/10/07 00:00:00.000,1700,2,D,,21,8494,,,100000000000000,100,2181,2808,QD,325670
-46.423886,-23.570965,D101600889,36383,,751,,2016/10/01 00:00:00.000,1400,4,D,,53,7169,,,20000000000000,100,36383,,AT,325671
-46.493899,-23.624895,D101600890,47880,,58,,2016/10/15 00:00:00.000,0,4,D,,69,9461,,,10000000000000000,100,47880,,AT,325672
-46.668905,-23.491975,D101600891,5738,,984,,2016/10/06 00:00:00.000,1740,4,D,,40,2952,,,10000000000000000,100,5738,,AT,325673
-46.691017,-23.664546,D101600892,14743,,1000,,2016/10/07 00:00:00.000,1930,2,D,,99,10842,,,11000000000000000,100,14743,,SI,325674
-46.693903,-23.585211,D101600893,84755,,478,,2016/10/26 00:00:00.000,2230,2,D,,34,3682,,,20000000000000000,100,84755,,CF,325675
-46.594903,-23.556362,D101600894,14213,,3115,,2016/10/12 00:00:00.000,1055,2,D,,57,5738,C,,1000000000100000,100,14213,,CO,325676
-46.419364,-23.593848,D101600895,9044,98273,,,2016/10/27 00:00:00.000,1402,4,D,,49,5532,C,,1000000000000000,100,9044,98273,AT,325677
-46.583613,-23.529996,D101600896,17629,,28,,2016/10/06 00:00:00.000,740,2,D,,52,1770,B,,11000000000000000,100,17629,,CL,325678
-46.617925,-23.602142,D101600897,15829,,50,,2016/10/02 00:00:00.000,1400,2,D,,16,10455,,,1000000000100000,100,15829,,CL,325679
-46.674502,-23.599884,D101600898,16705,,67,,2016/10/21 00:00:00.000,1730,4,D,,96,3605,,,10000000000000000,100,16705,,AT,325680
-46.677278,-23.672104,D101600899,9220,,2255,,2016/10/13 00:00:00.000,1015,2,D,,99,9389,,,20000000000000000,100,9220,,CO,325681
-46.644536,-23.643262,D101600900,7882,,775,,2016/10/11 00:00:00.000,1758,2,D,,35,10842,,,11000000000000000,100,7882,,CO,325682
-46.554435,-23.538331,D101600901,8333,4502,,,2016/10/11 00:00:00.000,2122,2,D,,30,4558,,,11000000000000000,100,4502,8333,CO,325683
-46.712239,-23.487165,D101600902,12648,172,,,2016/10/03 00:00:00.000,1240,2,D,,87,3383,,,11000000000000000,100,172,12648,SI,325684
-46.65587,-23.665206,D101600903,6248,,307,,2016/10/06 00:00:00.000,1918,4,D,,35,10635,,,10000000000000000,100,6248,,AT,325685
-46.4919,-23.543668,D101600904,13850,,95,,2016/10/25 00:00:00.000,1800,2,D,,65,11158,C,,1000000000100000,100,13850,,CL,325686
-46.643505,-23.534252,D101600905,17115,8656,,,2016/10/14 00:00:00.000,1340,4,D,,3,4055,B,,100000000000000,100,8656,17115,AT,325687
-46.540921,-23.591846,D101600906,19708,,4200,,2016/10/15 00:00:00.000,150,2,D,,42,5811,,,1000000000000,100,19708,,QB,325688
-46.667476,-23.503236,D101600907,3813,,1293,,2016/10/26 00:00:00.000,2215,4,D,,40,10156,,,10,100,3813,,AT,325689
-46.483217,-23.570787,D101600908,66459,,5,,2016/10/02 00:00:00.000,430,2,D,,53,7236,,,1000000000000000,100,66459,,QM,325690
-46.475225,-23.611399,D101600909,9044,,2,,2016/10/07 00:00:00.000,1720,2,D,,49,10992,,,11000000000000000,100,9044,,CL,325691
-46.621778,-23.532055,D101600910,19516,,307,,2016/10/14 00:00:00.000,1326,2,D,,12,5583,,,1000000010000000,100,19516,,CO,325692
-46.687531,-23.671568,D101600911,14743,,1927,,2016/10/13 00:00:00.000,1900,4,D,,99,11103,,,10000000000000000,200,14743,,AT,325693
-46.49188,-23.615334,D101600912,47896,47901,,,2016/10/15 00:00:00.000,2250,2,D,,69,9054,,,10000000000000000,200,47896,47901,CH,325694
-46.621204,-23.552081,D101600913,543,,1544,,2016/10/08 00:00:00.000,1030,2,D,,8,9126,,,11000000000000000,100,543,,SI,325695
-46.447085,-23.547222,D101600914,46936,,5500,,2016/10/07 00:00:00.000,1900,2,D,,49,4477,,,30000000000000000,100,46936,,CT,325696
-46.753764,-23.588973,D101600915,60468,,31,,2016/10/10 00:00:00.000,1630,2,D,,75,2781,,,1100000000000000,200,60468,,CO,325697
-46.570704,-23.524406,D101600917,1019,,100,,2016/10/09 00:00:00.000,2320,2,D,,90,10576,,,1000000000000000,100,1019,,QM,325699
-46.602935,-23.650518,D101600918,43682,,235,,2016/10/12 00:00:00.000,2258,2,D,,83,2051,,,11000000000000000,200,43682,,CL,325700
-46.594774,-23.490225,D101600919,4105,,505,,2016/10/03 00:00:00.000,1638,4,D,,39,3494,,,100000,100,4105,,AT,325701
-46.536226,-23.52176,D101600920,954,,815,,2016/10/26 00:00:00.000,1820,4,D,,10,9133,,,10000000000000000,100,954,,AT,325702
-46.540254,-23.576229,D101600921,8567,16229,,,2016/10/05 00:00:00.000,1140,2,D,,58,2386,,,11000000000000000,100,8567,16229,CO,325703
-46.446011,-23.527462,D101600922,9806,,2619,,2016/10/03 00:00:00.000,1730,2,D,,32,4501,,,1000000000000000,100,9806,,QM,325704
-46.747197,-23.643076,D101600923,46544,39695,,,2016/10/13 00:00:00.000,1100,2,D,,37,5129,,,11000000000000000,100,39695,46544,CO,325705
-46.589942,-23.586263,D101600924,24338,,1331,,2016/10/21 00:00:00.000,530,4,D,,56,5923,,,11000000000000000,200,24338,,AT,325706
-46.655177,-23.67994,D101600925,20048,,2800,,2016/10/06 00:00:00.000,1105,4,D,,80,3943,,,100000000000000,100,20048,,AT,325707
-46.592917,-23.566578,D101600926,15304,,1530,,2016/10/06 00:00:00.000,1630,4,D,,18,1541,,,1000000000,100,15304,,AT,325708
-46.595489,-23.558561,D101600927,15032,,574,,2016/10/08 00:00:00.000,1955,2,D,,42,5658,,,100000,100,15032,,CH,325709
-46.62389,-23.562707,D101600928,7471,,82,,2016/10/20 00:00:00.000,1730,2,D,,6,4113,,,1000000000100000,100,7471,,CL,325710
-46.740974,-23.622187,D101600929,18561,,2050,,2016/10/28 00:00:00.000,1300,2,D,,89,8749,,,12000000000000000,100,18561,,CO,325711
-46.691017,-23.664546,D101600930,14743,,1000,,2016/10/28 00:00:00.000,2200,2,D,,99,11659,,,11000000000000000,100,14743,,CT,325712
-46.470498,-23.600645,D101600931,9044,,1393,,2016/10/07 00:00:00.000,1530,2,D,,49,11332,,,1000000000000000,100,9044,,QM,325713
-46.406417,-23.49714,D101600932,2598,,12,,2016/10/21 00:00:00.000,2008,2,D,,59,10817,,,11000000000000000,100,2598,,CO,325714
-46.393035,-23.577551,D101600933,45264,,99,,2016/10/30 00:00:00.000,450,2,D,,54,11627,,,2000000000000000,300,45264,,SI,325715
-46.566028,-23.606083,D101600934,16826,,3315,,2016/10/13 00:00:00.000,630,2,D,,42,2636,,,2000000000000000,100,16826,,SI,325716
-46.667278,-23.628756,D101600935,19931,,5859,,2016/10/19 00:00:00.000,640,2,D,,27,9955,,,11000000000000000,100,19931,,CO,325717
-46.387705,-23.507019,D101600936,9477,,1307,,2016/10/18 00:00:00.000,830,2,D,,50,10922,,,11000000000000000,100,9477,,CO,325718
-46.653403,-23.464596,D101600937,61906,,765,,2016/10/25 00:00:00.000,1530,2,D,,38,4612,,,1000000000000000,100,61906,,QM,325719
-46.685959,-23.582613,D101600938,13478,4933,,,2016/10/03 00:00:00.000,2212,2,D,,15,8762,,,11000000000000000,200,4933,13478,CV,325720
-46.608254,-23.626944,D101600939,1349,,676,,2016/10/12 00:00:00.000,816,2,D,,26,6697,,,11000000000000000,100,1349,,CL,325721
-46.741486,-23.652621,D101600940,21084,,388,,2016/10/27 00:00:00.000,1216,2,D,,92,4065,,,11000000000000000,100,21084,,CO,325722
-46.477073,-23.542967,D101600941,12156,,3000,,2016/10/14 00:00:00.000,1925,2,D,,65,3105,B,,1000000000000010,100,12156,,CO,325723
-46.620077,-23.52982,D101600942,19516,,564,,2016/10/28 00:00:00.000,1226,4,D,,12,5487,,,10000000000000000,100,19516,,AT,325724
-46.660891,-23.522036,D101600943,6471,7396,,,2016/10/03 00:00:00.000,1000,2,D,,23,4840,,,20000000000100000,100,6471,7396,SI,325725
-46.63254,-23.624434,D101600944,1962,,791,,2016/10/28 00:00:00.000,1652,2,D,,35,5503,,,11000000000000000,100,1962,,CO,325726
-46.505374,-23.52778,D101600945,1702,,401,,2016/10/26 00:00:00.000,550,2,D,,21,4353,C,,11000000000000000,100,1702,,CT,325727
-46.662948,-23.553684,D101600946,1356,,2578,,2016/10/06 00:00:00.000,1856,2,D,,4,9065,,,1001000000000000,100,1356,,CT,325728
-46.740074,-23.685551,D101600947,8367,,4200,,2016/10/07 00:00:00.000,1740,2,D,,92,4137,,,1000000000100000,100,8367,,CO,325729
-46.763045,-23.484902,D101600948,43031,,800,,2016/10/03 00:00:00.000,710,4,D,,46,3740,,,10,100,43031,,AT,325730
-46.433305,-23.545111,D101600949,37377,,144,,2016/10/07 00:00:00.000,844,4,D,,103,3650,,,10000000000000000,200,37377,,AT,325731
-46.425883,-23.563633,D101600950,37306,99538,,,2016/10/09 00:00:00.000,732,2,D,,53,7086,,,20000000000000000,100,37306,99538,CF,325732
-46.509755,-23.550327,D101600951,9580,,1552,,2016/10/10 00:00:00.000,1151,2,D,,66,3488,B,,10000000000000000,100,9580,,CH,325733
-46.635812,-23.482898,D101600952,8633,,600,,2016/10/23 00:00:00.000,1515,4,D,,20,11052,,,10000000000000000,100,8633,,AT,325734
-46.697138,-23.48988,D101600953,6361,3918,,,2016/10/17 00:00:00.000,2200,2,D,,28,9837,,,10001000000000000,100,3918,6361,CO,325735
-46.572536,-23.501001,D101600954,4775,,2432,,2016/10/24 00:00:00.000,1228,4,D,,19,3190,,,1000000000000000,100,4775,,AT,325736
-46.625205,-23.602571,D101600955,16035,17083,,,2016/10/13 00:00:00.000,2300,2,D,,16,10906,,,20000000000000000,300,16035,17083,CO,325737
-46.401298,-23.613591,D101600956,34500,,7001,,2016/10/12 00:00:00.000,2130,2,D,,54,5273,,,11000000000000000,200,34500,,CO,325738
-46.656252,-23.6896,D101600957,62326,,128,,2016/10/30 00:00:00.000,1955,2,D,,98,8219,,,2000000000000000,100,62326,,CO,325739
-46.633241,-23.555696,D101600958,7664,,324,,2016/10/03 00:00:00.000,1640,2,D,,1,6831,,,100000000000000,200,7664,,CH,325740
-46.570181,-23.60312,D101600959,2729,7497,,,2016/10/19 00:00:00.000,1145,2,D,,56,5887,,,11000000000000000,100,2729,7497,CL,325741
-46.450183,-23.594994,D101600960,9044,,3700,,2016/10/21 00:00:00.000,15,2,D,,49,4395,,,11000000000000000,100,9044,,CO,325742
-46.604586,-23.618173,D101600961,19583,,9000,,2016/10/07 00:00:00.000,1935,4,D,,95,6569,,,1000000000000000,200,19583,,AT,325743
-46.481682,-23.577768,D101600962,13294,,155,,2016/10/13 00:00:00.000,2223,2,D,,53,7223,,,10001000000000000,100,13294,,CO,325744
-46.7424,-23.805735,D101600963,38277,,1200,,2016/10/06 00:00:00.000,1630,2,D,,25,3865,,,1000000000000010,100,38277,,CO,325745
-46.657267,-23.665495,D101600964,12156,,1000,,2016/10/17 00:00:00.000,1350,2,D,,21,3005,C,,1000000000000010,100,12156,,CL,325746
-46.683189,-23.5710,D101600965,7835,,,NC,2016/10/06 00:00:00.000,1929,2,D,,91,5683,,,11000000000000000,100,7835,,CO,325747
-46.454646,-23.52845,D101600966,7552,,404,,2016/10/31 00:00:00.000,1000,4,D,,64,5814,,,10000000000000000,100,7552,,AT,325748
-46.700759,-23.514883,D101600967,6544,,909,,2016/10/20 00:00:00.000,1800,4,D,,7,4412,,,1000000000000000,100,6544,,AT,325749
-46.740152,-23.615422,D101600968,8587,,795,,2016/10/31 00:00:00.000,1037,2,D,,89,8742,C,,11000000000000000,100,8587,,CO,325750
-46.464567,-23.515753,D101600969,9084,,4130,,2016/10/04 00:00:00.000,1750,4,D,,63,8703,B,,10000000000000000,200,9084,,AT,325751
-46.457926,-23.506911,D101600970,23879,,800,,2016/10/20 00:00:00.000,1730,2,D,,63,9213,,,11000000000000000,100,23879,,CO,325752
-46.501957,-23.510028,D101600971,8877,,189,,2016/10/20 00:00:00.000,2140,2,D,,24,9178,,,100000,100,8877,,CH,325753
-46.635495,-23.669136,D101600972,60063,,10,,2016/10/20 00:00:00.000,1720,2,D,,97,2047,,,100000000000000,100,60063,,QD,325754
-46.651371,-23.436727,D101600973,28122,,2000,,2016/10/29 00:00:00.000,1348,2,D,,38,8208,,,2000000000000000,100,28122,,CO,325755
0,0,D101600974,98963,,58000,,2016/10/09 00:00:00.000,1000,2,D,,25,900280,,,10000000000000000,300,98963,,CH,325756
-46.641851,-23.546799,D101600975,12132,,235,,2016/10/02 00:00:00.000,630,2,D,,3,6281,,,1000000000000000,200,12132,,QM,325757
-46.572182,-23.593618,D101600976,8724,13981,,,2016/10/18 00:00:00.000,1025,2,D,,56,5867,,,1000000000000000,100,8724,13981,QM,325758
-46.67935,-23.458613,D101600977,78699,,10,,2016/10/07 00:00:00.000,2000,4,D,,72,8359,,,10000000000000000,100,78699,,AT,325759
-46.656136,-23.529066,D101600978,2869,3674,,,2016/10/28 00:00:00.000,1010,2,D,,77,4281,C,,1000000000000000,100,2869,3674,QM,325760
-46.625473,-23.592585,D101600979,6872,24000,,,2016/10/20 00:00:00.000,822,2,D,,6,11566,,,1010000000000000,100,6872,24000,CO,325761
-46.618759,-23.62881,D101600980,5618,,3100,,2016/10/15 00:00:00.000,1930,4,D,,16,6793,,,100000000000000,100,5618,,AT,325762
-46.630065,-23.590671,D101600981,6872,,,NC,2016/10/14 00:00:00.000,1507,4,D,,6,4014,,,10000000000000000,100,6872,,AT,325763
-46.60249,-23.5472,D101600982,3653,,2241,,2016/10/08 00:00:00.000,2015,2,D,,8,6957,,,10000000000000000,100,3653,,CH,325764
-46.515901,-23.603035,D101600983,24338,,5578,,2016/10/29 00:00:00.000,806,2,D,,42,6083,B,,10100000000000000,100,24338,,CT,325765
-46.674599,-23.779377,D101600984,38463,,100,,2016/10/30 00:00:00.000,841,2,D,,85,9920,,,1000000000000000,1,38463,,QM,325766
-46.601511,-23.626257,D101600985,2223,,350,,2016/10/03 00:00:00.000,1900,2,D,,26,1940,,,20000000000000000,100,2223,,CT,325767
-46.515344,-23.565758,D101600986,16956,,815,,2016/10/06 00:00:00.000,1900,4,D,,41,8755,,,1000000000000000,100,16956,,AT,325768
-46.647213,-23.54954,D101600987,2497,,,NC,2016/10/17 00:00:00.000,1126,4,D,,78,9440,,,10000000000000000,100,2497,,AT,325769
-46.609845,-23.512905,D101600988,1039,,737,,2016/10/20 00:00:00.000,720,2,D,,9,4183,,,100000000000000,100,1039,,QF,325770
-46.689112,-23.564338,D101600989,18813,1593,,,2016/10/14 00:00:00.000,1400,2,D,,14,11140,,,11000000000000000,100,11516,18813,CF,325771
-46.489705,-23.528321,D101600990,17002,18989,,,2016/10/03 00:00:00.000,812,4,D,,24,1535,,,10000000000000000,1,17002,18989,AT,325772
-46.432655,-23.482979,D101600991,10785,16014,,,2016/10/10 00:00:00.000,532,2,D,,22,3187,,,20000000000000000,200,10785,16014,CO,325773
-46.743917,-23.628492,D101600992,61660,,,NC,2016/10/18 00:00:00.000,920,2,D,,89,8373,,,11000000000000000,100,61660,,CO,325774
-46.502671,-23.553914,D101600993,65558,63243,,,2016/10/09 00:00:00.000,2155,2,D,,66,7104,,,11000000000000000,100,63243,65558,CL,325775
-46.663268,-23.577609,D101600994,3581,,229,,2016/10/03 00:00:00.000,1530,2,D,,78,10529,B,,1000000000000000,100,3581,,QM,325776
-46.545671,-23.533976,D101600995,7645,18473,,,2016/10/10 00:00:00.000,1700,2,D,,30,8583,,,1010000000000000,100,7645,18473,CO,325777
-46.538275,-23.575643,D101600996,582,,156,,2016/10/02 00:00:00.000,1435,4,D,,58,1946,,,10,100,582,,AT,325778
-46.653299,-23.470278,D101600997,15426,,1800,,2016/10/28 00:00:00.000,1100,2,D,,38,4741,,,1000000000000010,100,15426,,CO,325779
-46.614002,-23.516985,D101600998,13932,,230,,2016/10/07 00:00:00.000,1923,2,D,,9,10472,,,1000000000100000,100,13932,,CO,325780
-46.593429,-23.442847,D101600999,42220,,150,,2016/10/28 00:00:00.000,1630,2,D,,73,11248,,,11000000000000000,100,42220,,CO,325781
-46.616967,-23.552659,D101601000,544,,,NC,2016/10/20 00:00:00.000,820,2,D,,8,7247,,,1000000000000000,100,543,,QM,325782
-46.421654,-23.526387,D101601001,60422,,1211,,2016/10/14 00:00:00.000,2020,2,D,,68,10544,,,20000000000000000,100,60422,,CO,325783
-46.460696,-23.618777,D101601002,70744,,847,,2016/10/19 00:00:00.000,1927,4,D,,49,11203,,,10000000000000000,100,70744,,AT,325784
-46.52636,-23.53776,D101601003,11098,,1135,,2016/10/05 00:00:00.000,915,2,D,,21,900065,,,11000000000000000,100,11098,,CL,325785
-46.730618,-23.538619,D101601004,7836,,2500,,2016/10/22 00:00:00.000,912,2,D,,91,6030,B,,11000000000000000,100,7836,,CO,325786
-46.631408,-23.489041,D101601005,2563,,382,,2016/10/07 00:00:00.000,2334,2,D,,20,10473,,,1000000000000000,100,2563,,QM,325787
-46.588178,-23.559119,D101601006,15542,,35,,2016/10/14 00:00:00.000,2100,2,D,,57,5789,,,1000000000100000,100,15542,,CO,325788
-46.757344,-23.651479,D101601007,9529,,2663,,2016/10/01 00:00:00.000,2330,2,D,,37,5182,,,11000000000000000,100,9529,,CO,325789
-46.654743,-23.621394,D101601008,19100,,4800,,2016/10/24 00:00:00.000,1500,2,D,,27,3661,,,30000000000100000,100,19100,,CT,325790
-46.659528,-23.515094,D101601009,15188,,1880,,2016/10/12 00:00:00.000,545,2,D,,40,9603,,,11000000000000000,100,29772,,CT,325791
-46.676519,-23.681394,D101601010,68221,,251,,2016/10/09 00:00:00.000,1100,2,D,,80,7540,,,1000000000000,100,68221,,QB,325792
-46.498277,-23.572959,D101601011,75433,,788,,2016/10/16 00:00:00.000,530,2,D,,66,3613,,,10000000000000000,100,75433,,CH,325793
-46.517528,-23.616709,D101601012,67590,,43,,2016/10/12 00:00:00.000,2100,2,D,,70,8957,,,100000,100,67590,,CH,325794
-46.562374,-23.581356,D101601013,19708,,1484,,2016/10/26 00:00:00.000,1140,2,D,,42,2629,,,2000000000000000,200,19708,,CF,325795
-46.676436,-23.513076,D101601014,15188,,211,,2016/10/17 00:00:00.000,640,2,D,,13,11180,,,11010000000000000,100,29772,,CO,325796
-46.699471,-23.727419,D101601015,15507,,3000,,2016/10/02 00:00:00.000,1530,2,D,,101,9073,,,11000000000000000,100,15507,,CO,325797
-46.689712,-23.475231,D101601016,15485,,1058,,2016/10/17 00:00:00.000,1800,2,D,,45,4251,,,11000000000000000,100,15485,,SI,325798
-46.675466,-23.454438,D101601017,16051,,2393,,2016/10/09 00:00:00.000,1520,2,D,,72,7635,,,1000000000000000,200,16051,,QM,325799
-46.704095,-23.648144,D101601018,1586,1243,,,2016/10/08 00:00:00.000,1412,2,D,,11,10872,,,11000000000000000,100,1243,1586,CF,325800
-46.69488,-23.506593,D101601019,15188,28371,,,2016/10/07 00:00:00.000,755,2,D,,28,4090,,,200000,100,15188,28371,SI,325801
-46.611044,-23.567684,D101601020,15967,,297,,2016/10/07 00:00:00.000,1320,2,D,,6,3930,,,11000000000000000,100,15967,,CO,325802
-46.42631,-23.594756,D101601021,9044,,6300,,2016/10/13 00:00:00.000,1650,2,D,,49,5371,,,11000000000000000,100,9044,,CO,325803
-46.704978,-23.599091,D101601022,504,,605,,2016/10/25 00:00:00.000,1156,2,D,,34,2901,,,11000000000000000,100,504,,CO,325804
-46.736507,-23.518612,D101601023,12436,,14500,,2016/10/18 00:00:00.000,1300,2,D,,12,3630,C,,1000000000000000,100,29772,,QM,325805
