ID_VEICULO,ID_ACIDENT,TIPO_VEICU,PLACA,SEXO_CONDU,IDADE_COND,CATEGORIA_,USA_CINTO_,ESTADO_ALC,ESCOLARIDA,cod_acid,tipo_acidente
1,D121701900,AU,EQM8227,M,25,SI,X,BR,8,2,CH
2,D121701900,CA,CHP5354,X,SI,SI,X,BR,8,2,CH
1,D121701902,AU,,F,73,SI,X,BR,3,2,CH
1,D121701904,MO,EHP2796,M,20,SI,X,BR,3,4,AT
1,D121701906,MO,EFE0285,M,35,SI,X,SA,8,2,CF
2,D121701906,AU,GBO4396,F,53,SI,X,BR,7,2,CF
1,D121701907,AU,DLM4144,M,26,SI,X,BR,8,4,AT
1,D121701908,MO,FED8760,M,22,SI,X,BR,8,2,CO
2,D121701908,CA,,X,SI,SI,X,BR,8,2,CO
1,D121701909,AU,GIS1624,F,38,SI,X,BR,7,2,CV
2,D121701909,MO,,M,SI,SI,X,BR,8,2,CV
2,D121701914,SI,,X,SI,SI,X,BR,8,2,CT
1,D121701914,MO,EHM9727,M,51,SI,X,BR,8,2,CT
1,D121701916,ON,,M,SI,SI,X,BR,8,2,QF
1,D121701920,MO,DZL7509,F,37,SI,X,BR,8,2,CO
2,D121701920,AU,FCS7665,F,64,SI,X,BR,7,2,CO
1,D121701923,AU,EQN2613,M,38,SI,X,BR,8,4,AT
1,D121701924,MO,,M,22,SI,X,BR,8,2,CO
2,D121701924,ON,,X,SI,SI,X,BR,8,2,CO
1,D121701930,MO,DND9940,M,24,SI,X,BR,5,2,QM
1,D121701936,AU,FFF5064,M,21,SI,X,BR,7,2,CL
2,D121701936,MO,FYY8061,F,19,SI,X,BR,8,2,CL
1,D121701938,AU,CFW8404,F,20,SI,X,BR,8,2,CT
2,D121701938,ON,EZL3251,M,SI,SI,X,BR,8,2,CT
1,D121701939,CM,EEU5432,M,SI,SI,X,BR,8,4,AT
1,D121701949,MO,FQR3330,M,21,SI,X,BR,3,2,CL
2,D121701949,AU,,M,37,SI,X,BR,7,2,CL
1,D121701953,AU,FIN8403,M,SI,SI,X,BR,8,2,CH
2,D121701957,AU,,F,SI,SI,X,BR,8,2,CV
1,D121701957,MO,,M,33,SI,X,BR,2,2,CV
1,D121701961,MO,EJO9017,M,40,SI,X,BR,7,2,CL
2,D121701961,AU,EJG2625,F,SI,SI,X,BR,8,2,CL
1,D121701966,MO,DYV0282,M,49,SI,X,BR,5,2,CT
2,D121701966,MO,,M,SI,SI,X,BR,8,2,CT
1,D121701970,MO,FAP1581,M,22,IN,X,BR,8,2,CV
2,D121701970,AU,FIW2955,M,61,SI,X,BR,3,2,CV
1,D121701971,MO,DVU5224,M,42,HA,X,BR,5,2,CO
2,D121701971,AU,ETO3738,F,44,HA,X,BR,5,2,CO
1,D121701972,MO,HMU3535,M,19,SI,X,BR,5,2,CL
2,D121701972,AU,FTU9828,X,SI,SI,X,BR,8,2,CL
1,D121701976,AU,BBC9888,X,SI,SI,X,BR,8,4,AT
1,D121701977,SI,,X,SI,SI,X,BR,8,4,AT
1,D121701980,SI,,X,SI,SI,X,BR,8,4,AT
1,D121701981,MO,FRS6859,M,30,SI,X,BR,8,2,TB
1,D121701984,CM,EAM9601,M,66,SI,X,BR,8,2,CO
2,D121701984,CM,FJD4275,M,41,SI,X,BR,8,2,CO
3,D121701984,AU,ORB7942,M,27,SI,X,BR,8,2,CO
1,D121701992,MO,DGH8029,M,30,SI,X,BR,8,2,CF
2,D121701992,AU,EVL3436,X,SI,SI,X,BR,8,2,CF
1,D121701995,AU,NJA2601,F,56,HA,X,BR,5,4,AT
1,D121701996,MO,DOB5666,M,27,IN,X,BR,8,2,CL
2,D121701996,AU,EEU2658,M,26,SI,X,BR,8,2,CL
1,D121701997,CA,CMP8826,M,67,SI,X,BR,5,4,AT
1,D121702001,AU,EBT7407,M,SI,SI,X,BR,8,2,CT
2,D121702001,MO,,M,21,SI,X,BR,8,2,CT
1,D121702002,AU,JFK2386,M,38,IN,X,BR,8,2,CH
1,D121702003,MO,DXO5224,M,30,SI,X,BR,8,2,QM
1,D121702005,MO,EXH9623,M,35,SI,X,BR,5,2,QM
1,D121702006,MO,EHZ8834,M,SI,SI,X,BR,8,2,CT
2,D121702006,MO,DRW9520,M,28,SI,X,BR,7,2,CT
1,D121702007,ON,,X,SI,SI,X,BR,8,2,CH
1,D121702012,AU,DES8750,M,71,SI,X,BR,5,4,AT
1,D121702014,MO,EJP9030,M,29,SI,X,BR,5,2,CO
2,D121702014,AU,CHV6973,M,SI,SI,X,BR,8,2,CO
1,D121702021,MO,FWC8379,M,43,SI,X,BR,8,2,CL
2,D121702021,SI,,X,SI,SI,X,BR,8,2,CL
1,D121702023,AU,EFY9648,M,59,SI,X,BR,8,2,CT
2,D121702023,MO,,M,32,SI,X,BR,7,2,CT
1,D121702033,MO,EWW3613,M,25,IN,X,BR,8,2,CL
2,D121702033,AU,LBC0425,F,53,SI,X,BR,8,2,CL
1,D121702034,MO,DCI4732,M,29,SI,X,BR,8,2,CO
2,D121702034,AU,EET3198,X,SI,SI,X,BR,8,2,CO
1,D121702040,AU,,M,SI,SI,X,BR,8,4,AT
1,D121702051,CM,FLT8047,F,39,SI,X,BR,8,4,AT
1,D121702056,MO,FUY2927,M,38,SI,X,BR,5,2,QM
1,D121702062,MO,CJW1407,M,49,SI,X,BR,5,2,TB
1,D121702063,SI,,X,SI,SI,X,BR,8,4,AT
1,D121702065,MO,EXB8037,M,45,SI,X,BR,8,2,CO
2,D121702065,AU,DYE9724,M,46,SI,X,BR,7,2,CO
2,D121702067,AU,CNU5623,M,44,SI,X,BR,5,2,CO
1,D121702067,MO,FCP9156,F,SI,SI,X,BR,8,2,CO
1,D121702072,MO,ESR3290,X,SI,SI,X,BR,8,2,CO
2,D121702072,AU,GAM2737,F,31,SI,X,BR,7,2,CO
1,D121702073,MO,EWI5938,M,34,SI,X,BR,7,2,QM
1,D121702078,MO,FWM9919,M,27,SI,X,BR,7,2,CO
2,D121702078,AU,DZB8956,M,50,SI,X,BR,7,2,CO
1,D121702079,MO,FDD9325,M,37,SI,X,BR,7,2,CO
2,D121702079,CM,EYD9870,F,45,SI,X,BR,7,2,CO
1,D121702085,MO,CIF8838,M,37,SI,X,BR,6,2,CL
2,D121702085,AU,,M,SI,SI,X,BR,8,2,CL
1,D121702088,AU,EFA5656,M,36,HA,X,NA,7,4,AT
1,D121702089,MO,DYN4780,M,37,SI,X,BR,3,2,CL
2,D121702089,CM,BWV8008,X,SI,SI,X,BR,8,2,CL
1,D121702090,CM,OKL2168,X,SI,SI,X,BR,8,4,AT
1,D121702097,AU,FVL7502,M,54,SI,X,BR,3,4,AT
1,D121702099,SI,,M,SI,SI,X,BR,8,4,AT
1,D121702101,AU,FEZ6685,M,69,SI,X,BR,3,4,AT
1,D121702102,MO,FAV7041,M,21,SI,X,BR,8,2,CO
2,D121702102,AU,EUF5704,M,46,SI,X,BR,8,2,CO
2,D121702103,CA,,X,SI,SI,X,BR,8,2,CL
1,D121702103,MO,FRD8957,M,42,SI,X,BR,5,2,CL
1,D121702107,MO,ESF2101,F,34,SI,X,BR,7,2,QM
1,D121702108,AU,EEX8931,X,SI,SI,X,BR,8,2,CL
2,D121702108,MO,ESX2771,M,19,SI,X,BR,5,2,CL
1,D121702110,BI,,M,28,NE,X,BR,8,2,CH
1,D121702112,MO,EXD3032,M,32,SI,X,BR,5,2,CV
2,D121702112,AU,DQN8440,X,SI,SI,X,BR,8,2,CV
1,D121702116,AU,FJO6302,F,59,HA,X,BR,7,4,AT
1,D121702120,AU,EZB5668,X,SI,SI,X,BR,8,2,CO
2,D121702120,AU,EJK1648,M,26,SI,X,BR,5,2,CO
1,D121702122,AU,FBW9025,X,SI,SI,X,BR,8,4,AT
1,D121702125,SI,,X,SI,SI,X,BR,8,4,AT
2,D121702126,AU,EML2702,M,36,SI,X,BR,5,2,CT
1,D121702126,AU,EZR7560,M,SI,SI,X,BR,8,2,CT
1,D121702128,AU,DTG9800,M,26,IN,X,BR,8,2,CH
1,D121702129,MO,EFI1845,M,33,SI,X,BR,5,2,CV
2,D121702129,AU,FHE0685,M,31,SI,X,BR,8,2,CV
1,D121702131,MO,,F,23,SI,X,BR,5,2,CO
2,D121702131,SI,,X,SI,SI,X,BR,8,2,CO
2,D121702132,MO,EFK9717,M,29,SI,X,BR,3,2,CF
1,D121702132,SI,,X,SI,SI,X,BR,8,2,CF
1,D121702136,CM,EJA6413,M,SI,SI,X,BR,8,2,CO
2,D121702136,BI,,M,44,NE,X,BR,5,2,CO
1,D121702144,MO,FPA7000,M,19,SI,X,BR,8,2,CO
2,D121702144,AU,FFL1147,M,57,SI,X,BR,8,2,CO
1,D121702148,SI,,X,SI,SI,X,BR,8,4,AT
1,D121702150,AU,JEZ8264,F,34,SI,X,BR,5,2,CP
1,D121702153,SI,,X,SI,SI,X,BR,8,4,AT
1,D121702156,AU,BAJ9284,M,19,SI,X,BR,3,2,CH
2,D121702158,AU,EKK7678,M,48,SI,X,BR,5,2,CL
1,D121702158,MO,EXK4027,M,26,SI,X,BR,3,2,CL
1,D121702161,AU,GJE2801,F,74,SI,X,BR,8,4,AT
2,D121702164,AU,EZM0111,M,47,SI,X,BR,5,2,CV
1,D121702164,MO,ESB9050,M,30,SI,X,BR,8,2,CV
1,D121702165,AU,BPG7410,M,31,IN,X,BR,3,2,CV
2,D121702165,MO,DOJ1141,M,30,SI,X,BR,4,2,CV
1,D121702166,MO,EHZ1191,M,26,SI,X,BR,8,2,QM
1,D121702167,MO,ESV8656,M,29,SI,X,BR,8,2,CV
2,D121702167,AU,DRG6377,M,35,SI,X,BR,5,2,CV
1,D121702171,MO,FWH7840,M,44,SI,X,BR,3,2,QM
1,D121702173,MO,NUB1313,M,31,SI,X,BR,8,2,CT
2,D121702173,AU,OAN7885,F,23,SI,X,BR,8,2,CT
1,D121702176,MO,DAB4169,M,57,SI,X,BR,2,4,AT
1,D121702177,MO,,M,25,SI,X,BR,8,2,CO
2,D121702177,AU,BBM1912,M,40,SI,X,BR,6,2,CO
1,D121702178,MO,EXD2065,M,24,SI,X,BR,4,2,CH
1,D121702179,CM,ELL4575,F,46,SI,X,BR,7,2,CV
2,D121702179,CA,AAU0685,M,46,SI,X,BR,8,2,CV
1,D121702182,MO,,M,22,SI,X,BR,3,2,CO
2,D121702182,AU,FHK4403,F,71,SI,X,BR,7,2,CO
1,D121702184,MO,KZB0023,M,34,SI,X,BR,8,2,QM
1,D121702188,AU,DQJ9680,M,72,SI,X,BR,8,2,CH
2,D121702189,AU,EFP7188,M,SI,SI,X,BR,8,2,CT
1,D121702189,MO,EQE1020,M,42,SI,X,BR,3,2,CT
1,D121702192,AU,KYL7962,F,24,SI,X,BR,7,4,AT
1,D121702195,AU,,M,43,SI,X,BR,2,2,CP
1,D121702199,MO,EFF3375,M,29,SI,X,BR,8,2,CO
2,D121702199,AU,EKK0166,F,63,SI,X,BR,7,2,CO
1,D121702201,MO,EIE3945,M,33,SI,X,BR,8,2,CO
2,D121702201,AU,FWT9710,F,61,SI,X,BR,7,2,CO
1,D121702204,AU,KWA3296,F,51,SI,X,BR,4,2,CV
2,D121702204,MO,,M,21,SI,X,BR,8,2,CV
1,D121702206,MO,EGZ3181,M,33,SI,X,BR,2,2,QM
1,D121702210,AU,ENF7189,M,32,SI,X,BR,8,4,AT
1,D121702213,CA,FQM7668,X,SI,SI,X,BR,8,2,OU
2,D121702213,VA,CMW9045,X,SI,SI,X,BR,8,2,OU
1,D121702217,MO,GIW5099,M,33,SI,X,BR,5,2,QM
1,D121702219,AU,FAZ6702,M,SI,SI,X,BR,8,2,CL
2,D121702219,MO,FLQ8659,M,26,SI,X,BR,7,2,CL
1,D121702220,AU,BRH4524,M,21,SI,X,BR,8,2,CH
1,D121702222,AU,,M,42,SI,X,BR,8,4,AT
1,D121702223,MO,EQE5856,M,31,SI,X,BR,7,2,CO
2,D121702223,AU,GGG5685,M,59,SI,X,BR,7,2,CO
1,D121702228,MO,BTX2132,M,63,HA,X,BR,3,2,CL
2,D121702228,CM,FAZ4330,M,47,HA,X,BR,5,2,CL
3,D121702228,ON,,M,28,SI,X,BR,5,2,CL
1,D121702237,MO,,M,22,HA,X,BR,8,2,CV
2,D121702237,OT,,M,SI,SI,X,BR,8,2,CV
1,D121702238,MO,DYV5854,M,45,SI,X,BR,5,2,CT
2,D121702238,ON,EFV3528,M,40,SI,X,BR,5,2,CT
1,D121702240,AU,DYC0118,M,47,SI,X,BR,8,2,CL
2,D121702240,MO,EQS2094,M,26,SI,X,BR,6,2,CL
1,D121702246,AU,DAL2902,M,72,SI,X,BR,3,4,AT
1,D121702247,MO,DXI5121,M,37,SI,X,BR,2,2,CF
2,D121702247,MO,,M,SI,SI,X,BR,8,2,CF
1,D121702249,MO,MGA5038,M,36,HA,X,BR,3,2,CF
2,D121702249,MO,OLY3871,M,28,SI,X,BR,8,2,CF
1,D121702251,AU,EYV5208,F,23,SI,X,BR,8,4,AT
1,D121702255,MO,FAP6679,M,22,SI,X,BR,5,2,CO
2,D121702255,CA,FNX3834,M,34,SI,X,BR,5,2,CO
1,D121702256,MO,DSV7716,M,38,SI,X,BR,5,2,CO
2,D121702256,AU,HGV8252,M,43,HA,X,BR,2,2,CO
1,D121702259,CM,EWX5648,M,42,SI,X,BR,3,4,AT
1,D121702263,AU,COE1034,M,36,SI,X,BR,8,4,AT
1,D121702267,AU,FUI4300,M,39,SI,X,BR,7,2,CO
2,D121702267,SI,,X,SI,SI,X,BR,8,2,CO
1,D121702268,AU,EBR0104,F,20,IN,X,BR,5,2,CL
2,D121702268,ON,EMU8055,M,30,SI,X,BR,8,2,CL
1,D121702269,ON,ECT0974,M,SI,SI,X,BR,8,2,CH
1,D121702272,MO,EWG9559,M,SI,SI,X,BR,8,2,CL
2,D121702272,AU,FXR9433,M,52,SI,X,BR,2,2,CL
1,D121702274,ON,DTA9743,M,64,SI,X,BR,2,4,AT
1,D121702278,CM,FJX3566,M,54,SI,X,BR,7,2,CV
2,D121702278,MO,CGJ7630,M,30,SI,X,BR,8,2,CV
1,D121702280,CM,DAR7058,M,SI,SI,X,BR,8,2,CV
2,D121702280,BI,,M,19,NE,X,BR,8,2,CV
1,D121702282,CM,KXU5146,M,SI,SI,X,BR,8,2,CL
2,D121702282,MO,GBE0414,M,42,SI,X,BR,7,2,CL
1,D121702283,MO,EKJ0729,F,28,SI,X,BR,8,2,CV
2,D121702283,ON,FCD2450,M,52,SI,X,BR,3,2,CV
1,D121702292,AU,FMO4569,M,SI,SI,X,BR,8,2,CH
1,D121702294,BI,,M,31,NE,X,BR,7,2,CL
2,D121702294,AU,CFA3117,M,SI,SI,X,BR,8,2,CL
2,D121702297,MO,FAV0708,M,27,SI,X,BR,8,2,QM
1,D121702297,CM,HRP3635,M,SI,SI,X,BR,8,2,QM
1,D121702301,ON,,X,SI,SI,X,BR,8,2,QF
1,D121702309,AU,FRC8574,F,SI,SI,X,BR,8,4,AT
1,D121702314,MO,,X,SI,SI,X,BR,8,4,AT
1,D121702321,AU,,X,SI,SI,X,BR,8,4,AT
1,D121702322,AU,OBQ0088,M,29,HA,X,BR,7,4,AT
2,D121702325,MO,DZM2748,M,30,SI,X,BR,8,2,CL
1,D121702325,AU,FAF1081,F,33,SI,X,BR,8,2,CL
1,D121702334,AU,ETX1430,M,41,SI,X,BR,8,4,AT
1,D121702335,MO,DWW9277,M,51,SI,X,BR,5,2,QM
1,D121702336,MO,FUK4482,M,19,SI,X,BR,2,2,CT
2,D121702336,AU,FSK6030,X,SI,SI,X,BR,8,2,CT
1,D121702338,AU,FJA5496,F,29,SI,X,BR,7,4,AT
1,D121702339,MO,FKL5912,M,25,SI,X,BR,8,2,CO
2,D121702339,AU,BQD4292,M,44,SI,X,BR,5,2,CO
1,D121702341,AU,DYD1225,F,21,SI,X,AA,5,2,CO
2,D121702341,AU,FJM7142,M,35,SI,X,BR,5,2,CO
1,D121702350,MO,,M,19,SI,X,BR,8,2,SI
1,D121702353,AU,FPD1503,M,20,SI,X,BR,8,2,CO
2,D121702353,CA,CQH1381,M,57,SI,X,BR,8,2,CO
1,D121702355,AU,EEM1464,M,43,SI,X,BR,8,2,CF
2,D121702355,AU,FHY5591,M,21,SI,X,BR,8,2,CF
1,D121702356,AU,EBU5354,F,69,SI,X,BR,8,4,AT
1,D121702359,MO,FZE4664,M,36,SI,X,BR,8,2,CV
2,D121702359,AU,FAJ3526,F,30,SI,X,BR,7,2,CV
1,D121702360,ON,FJP9857,M,40,SI,X,BR,8,2,QD
1,D121702362,MO,EXG1332,M,SI,SI,X,BR,8,4,AT
1,D121702367,MO,DOI7147,M,28,SI,X,BR,8,2,CL
2,D121702367,CM,GJB2646,M,56,SI,X,BR,7,2,CL
1,D121702373,AU,CIA8912,M,30,SI,X,BR,8,4,AT
1,D121702380,AU,CNG2247,M,46,IN,X,BR,5,2,CH
1,D121702384,MO,,M,32,SI,X,BR,3,2,QM
1,D121702388,MO,EFJ1809,M,24,HA,X,BR,5,2,CO
2,D121702388,AU,DFS5853,M,45,HA,X,BR,5,2,CO
1,D121702393,MO,,M,24,SI,X,BR,8,2,CF
2,D121702393,AU,DJP3191,M,SI,SI,X,BR,8,2,CF
1,D121702395,MO,FWP5642,M,23,IN,X,BR,8,2,CH
1,D121702404,AU,OWW1967,M,45,HA,X,BR,8,4,AT
1,D121702405,MO,FDY0515,M,19,SI,X,BR,4,4,AT
2,D121702407,AU,BGO6268,M,82,SI,X,BR,7,2,CT
1,D121702407,MO,BYY0471,M,35,SI,X,BR,5,2,CT
1,D121702409,MO,,M,20,SI,X,BR,8,2,QM
1,D121702411,MO,DYY1194,M,26,SI,X,BR,5,2,CO
2,D121702411,AU,DOM9815,M,43,SI,X,BR,8,2,CO
1,D121702412,AU,DTD2858,M,21,HA,X,BR,8,2,CF
2,D121702412,AU,DVD8183,M,33,SI,X,BR,8,2,CF
2,D121702419,AU,FQF4878,F,40,SI,X,BR,7,2,CT
1,D121702419,MO,GIR5489,M,25,SI,X,BR,3,2,CT
1,D121702428,AU,DKO2935,F,44,SI,X,BR,5,4,AT
1,D121702430,ON,,F,SI,SI,X,BR,8,2,QD
1,D121702432,CM,ELN5199,M,41,SI,X,SA,7,4,AT
1,D121702433,MO,DZR4772,M,32,SI,X,BR,8,2,CO
2,D121702433,AU,EJE2848,F,45,SI,X,BR,7,2,CO
1,D121702434,MO,FAY8153,M,34,HA,X,BR,8,4,AT
1,D121702436,AU,LUV9220,M,SI,SI,X,BR,8,4,AT
3,D121702440,ON,DTA4176,M,60,SI,X,BR,8,2,CL
1,D121702440,MO,GDX2516,M,27,SI,X,BR,8,2,CL
2,D121702440,MO,DOU6142,M,29,SI,X,BR,8,2,CL
1,D121702452,AU,LCN3718,M,31,HA,X,SA,8,4,AT
2,D121702458,AU,NKC9889,M,35,SI,X,BR,8,2,CT
1,D121702458,AU,EIO2787,M,77,SI,X,BR,7,2,CT
1,D121702459,MO,,F,51,SI,X,BR,8,2,QM
1,D121702460,OT,,X,SI,SI,X,BR,8,2,CO
2,D121702460,MO,EWH6479,M,45,SI,X,BR,3,2,CO
1,D121702462,ON,DTB1385,X,SI,SI,X,BR,8,2,QD
1,D121702463,AU,EDD4240,M,28,SI,X,BR,8,2,CO
2,D121702463,AU,EMK9773,M,38,SI,X,BR,8,2,CO
1,D121702465,MO,FMZ3050,M,26,SI,X,BR,3,2,CO
2,D121702465,AU,EQX7413,M,73,SI,X,BR,7,2,CO
1,D121702479,MO,EOP1047,M,24,SI,X,BR,3,2,QM
1,D121702482,MO,FVV0370,M,39,SI,X,BR,7,2,CO
2,D121702482,AU,,M,SI,SI,X,BR,8,2,CO
1,D121702483,MO,EWE3205,M,39,SI,X,SA,3,2,CT
2,D121702483,AU,EFQ7314,M,42,SI,X,BR,7,2,CT
1,D121702485,MO,FRX5924,M,38,SI,X,BR,5,2,CF
2,D121702485,ON,EFV9122,M,SI,SI,X,BR,8,2,CF
2,D121702487,AU,EGU4071,F,SI,SI,X,BR,8,2,CO
1,D121702487,MO,FJU5060,M,20,SI,X,BR,4,2,CO
1,D121702489,CA,BVQ9139,M,61,SI,X,BR,8,4,AT
1,D121702501,ON,,X,SI,SI,X,BR,8,2,QD
1,D121702504,MO,FNZ6421,M,31,SI,X,BR,8,2,CO
2,D121702504,AU,CME4253,M,71,HA,X,BR,8,2,CO
1,D121702507,MO,FUM6226,M,39,SI,X,BR,8,2,CH
1,D121702509,ON,FWT6778,M,52,SI,X,BR,8,4,AT
1,D121702523,AU,CPY2883,M,SI,SI,X,BR,8,2,CF
2,D121702523,CA,BHN0709,M,61,HA,X,BR,5,2,CF
2,D121702527,AU,,M,SI,SI,X,BR,8,2,CF
1,D121702527,AU,,M,27,SI,X,BR,8,2,CF
1,D121702531,MO,FAP8926,M,23,SI,X,BR,7,2,CO
2,D121702531,CM,AIK0081,M,23,IN,X,BR,5,2,CO
1,D121702532,SI,,M,54,SI,X,BR,8,2,CO
2,D121702532,MO,,X,SI,SI,X,BR,8,2,CO
1,D121702535,MO,FYE0420,M,23,IN,X,BR,8,2,CV
2,D121702535,AU,FMO9373,M,41,SI,X,BR,7,2,CV
1,D121702538,AU,DRT4408,F,26,SI,X,BR,6,4,AT
1,D121702539,MO,DUZ7742,M,24,SI,X,BR,5,2,CO
2,D121702539,AU,DDD6336,M,SI,SI,X,BR,8,2,CO
1,D121702540,AU,EFB2144,M,20,SI,X,BR,8,2,CV
2,D121702540,AU,DCD1069,F,79,HA,X,BR,8,2,CV
1,D121702543,AU,EBD2548,F,28,HA,X,BR,8,4,AT
1,D121702555,AU,FJP8243,M,74,SI,X,BR,8,4,AT
1,D121702556,MO,FBE3183,M,51,SI,X,BR,2,2,QM
1,D121702557,AU,KON5762,M,27,SI,X,BR,8,4,AT
1,D121702563,ON,FVD4378,X,SI,SI,X,BR,8,2,CL
2,D121702563,MO,,M,44,SI,X,BR,8,2,CL
1,D121702565,OU,FCB0793,M,36,SI,X,BR,3,4,AT
2,D121702567,MO,FIF3896,M,57,SI,X,BR,8,2,CF
1,D121702567,MO,EXL3799,M,SI,SI,X,BR,8,2,CF
1,D121702570,MO,,M,26,SI,X,BR,7,2,CO
2,D121702570,BI,,M,SI,NE,X,BR,8,2,CO
1,D121702573,MO,FJB2397,M,45,SI,X,BR,7,2,CO
2,D121702573,CM,EMU6367,M,SI,SI,X,BR,8,2,CO
1,D121702575,OU,,M,SI,SI,X,BR,8,2,QD
1,D121702576,MO,DTJ5235,M,35,SI,X,BR,5,2,CO
2,D121702576,AU,PZO7742,M,25,SI,X,BR,5,2,CO
1,D121702580,CA,CYR2151,M,69,SI,X,BR,3,4,AT
2,D121702581,AU,PZU2144,M,38,HA,X,BR,5,2,CV
1,D121702581,MO,EFE3219,M,40,HA,X,BR,2,2,CV
1,D121702585,AU,FLM0922,M,56,SI,X,BR,3,4,AT
1,D121702592,AU,FJU9898,M,40,SI,X,AA,8,2,CH
1,D121702594,MO,FAR8029,M,22,SI,X,BR,8,2,CL
2,D121702594,AU,EBW2376,M,27,SI,X,BR,8,2,CL
1,D121702596,MO,DGM8782,M,44,SI,X,BR,4,2,CO
2,D121702596,AU,CPM6057,F,45,IN,X,BR,4,2,CO
1,D121702599,MO,DZP8976,M,SI,SI,X,BR,8,2,CV
2,D121702599,AU,EQQ1430,M,28,SI,X,BR,8,2,CV
1,D121702600,AU,FGI5126,F,35,SI,X,BR,8,4,AT
1,D121702606,MO,DZU6900,M,25,SI,X,BR,8,2,CO
2,D121702606,MO,,X,SI,SI,X,BR,8,2,CO
1,D121702607,MO,DNX6808,M,20,SI,X,BR,8,2,QM
1,D121702614,AU,EBV9818,M,42,IN,X,AA,1,2,CO
2,D121702614,AU,EYI3407,X,SI,SI,X,BR,8,2,CO
1,D121702619,MO,FCG0192,M,27,SI,X,BR,8,2,CL
2,D121702619,AU,,X,SI,SI,X,BR,8,2,CL
1,D121702620,AU,FNL6398,M,18,SI,X,BR,8,2,CH
1,D121702623,MO,FNF6949,M,23,SI,X,BR,5,2,CO
2,D121702623,AU,CNB9715,X,SI,SI,X,BR,8,2,CO
1,D121702625,ON,FCB9078,M,32,HA,X,BR,5,4,AT
1,D121702628,MO,DOU4372,M,20,SI,X,BR,8,4,AT
1,D121702631,MO,,M,18,SI,X,BR,8,2,CH
1,D121702632,MO,GJD5449,M,26,SI,X,BR,4,2,QM
1,D121702633,BI,,M,36,NE,X,BR,8,2,CF
2,D121702633,MO,ESO1500,M,23,SI,X,BR,3,2,CF
1,D121702634,MO,FIF6251,M,36,SI,X,BR,5,2,QM
1,D121702642,MO,,M,25,SI,X,BR,8,2,CO
2,D121702642,AU,KCU4702,X,SI,SI,X,BR,8,2,CO
1,D121702643,MO,GEL1732,M,27,SI,X,BR,8,2,CO
2,D121702643,AU,DQB9708,M,21,SI,X,BR,8,2,CO
1,D121702647,MO,DOB6425,M,39,SI,X,BR,8,2,CV
2,D121702647,AU,AHY8686,F,41,SI,X,BR,7,2,CV
1,D121702651,MO,NNT7239,M,32,SI,X,BR,7,2,CO
2,D121702651,AU,DWT2529,F,21,SI,X,BR,6,2,CO
1,D121702656,MO,,F,SI,SI,X,BR,8,2,CO
2,D121702656,MO,,M,31,SI,X,BR,8,2,CO
1,D121702658,SI,,X,SI,SI,X,BR,8,4,AT
1,D121702660,CA,DJB7605,M,35,SI,X,BR,5,2,CH
1,D121702662,AU,EBF9848,F,33,SI,X,BR,5,2,CH
1,D121702666,AU,FSH4571,F,63,SI,X,BR,8,4,AT
1,D121702672,MO,,M,29,SI,X,BR,5,2,CO
2,D121702672,MO,FRS1771,M,40,SI,X,BR,8,2,CO
1,D121702676,AU,EZG6748,F,SI,SI,X,BR,8,4,AT
1,D121702681,MO,FAM8859,M,49,SI,X,BR,7,2,QM
1,D121702682,MO,FSX7548,M,35,SI,X,BR,5,2,CT
2,D121702682,AU,EEL3745,M,44,SI,X,BR,5,2,CT
1,D121702683,SI,,M,SI,SI,X,BR,8,4,AT
1,D121702690,MO,DRW4481,M,41,HA,X,BR,8,2,CO
2,D121702690,AU,FCA0389,M,39,HA,X,BR,7,2,CO
1,D121702691,MO,DGS4939,M,57,SI,X,BR,8,2,CO
2,D121702691,AU,CPD9478,M,80,SI,X,BR,8,2,CO
1,D121702694,CM,FAE4225,M,SI,SI,X,BR,8,2,CV
2,D121702694,AU,FGO8654,F,37,SI,X,BR,7,2,CV
1,D121702695,MO,BYZ2509,M,30,SI,X,BR,8,2,CT
2,D121702695,MO,FKJ9699,M,59,SI,X,BR,8,2,CT
1,D121702696,AU,CER5679,M,38,SI,X,BR,5,2,CV
2,D121702696,AU,EDO7900,M,SI,SI,X,BR,8,2,CV
1,D121702699,SI,,X,SI,SI,X,BR,8,4,AT
1,D121702703,MO,,M,21,SI,X,BR,8,2,CT
2,D121702703,AU,PVP9523,M,55,SI,X,BR,8,2,CT
1,D121702707,AU,PYD8124,M,22,HA,X,SA,8,4,AT
1,D121702709,AU,ELN3964,X,SI,SI,X,BR,8,2,CF
2,D121702709,MO,GFT9830,M,52,HA,X,BR,5,2,CF
1,D121702711,MO,DSV7922,M,38,SI,X,BR,5,2,CT
2,D121702711,MO,FZL0217,M,28,SI,X,BR,7,2,CT
1,D121702714,AU,FLE5303,M,51,HA,X,BR,7,2,CL
2,D121702714,MO,FEL0830,M,34,SI,X,BR,5,2,CL
1,D121702717,SI,,X,SI,SI,X,BR,8,2,QD
1,D121702721,AU,FUI0831,M,35,SI,X,BR,8,2,CO
2,D121702721,AU,DXZ0577,M,25,SI,X,BR,5,2,CO
1,D121702724,MO,EQP2665,M,28,SI,X,BR,8,2,CO
2,D121702724,AU,FSH7833,M,SI,SI,X,BR,8,2,CO
