X,Y,id_acidente,cadloga,logradouro_a,cadlogb,logradouro_b,alt_num,referencia,data,dia__semana,dia_semana,mes_acidente,hora,cod_acid,fonte,viatura,dp,talao,sentido,pista,automovel,moto,onibus,caminhao,bicicleta,moto_taxi,onibus_fretado,onibus_urbano,microonibus,van,vuc,caminhonete,carreta,jipe,outros,sem_informacao,carroca,feridos,mortos,dec,det_atz,get_atz,distrito,distrito_atz,pref_reg,folha,princ_a,princ_b,placa1,tipo_placa1,placa2,tipo_plac2,placa3,tipo_plac3,tipo_acidente,mi_prinx,LAT,LONG,MAPINFO_ID
-46.510747,-23.597518,D011700072,59174,RUA   NOVA BRASILIA,,,254,,2017/01/29 00:00:00,1,DOMINGO,JANEIRO,1899/12/30 12:15:00,2,D,,69,940,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SE2,SE1,SE,76,76,SAPOPEMBA,,59174,,,,,,,,CH,,-23.597518,-46.510747,72
-46.557582,-23.611325,D011700073,16826,RUA S  RAIMUNDO,,,800,,2017/01/01 00:00:00,1,DOMINGO,JANEIRO,1899/12/30 06:00:00,2,D,,42,900001,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,SE2,SE1,SE,93,93,VILA PRUDENTE,,16826,,,,,,,,CH,,-23.611325,-46.557582,73
-46.675741,-23.6409,D011700074,26500,AV PROF  VICENTE RAO,,,2050,,2017/01/12 00:00:00,5,QUINTA-FEIRA,JANEIRO,1899/12/30 18:30:00,4,D,,27,341,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,SO1,SO2,SO,71,71,SANTO AMARO,,26500,,,,,,,,AT,,-23.6409,-46.675741,74
-46.566554,-23.544649,D011700075,18068,RUA   SERRA DE BRAGANCA,9572,RUA   ITAPURA,0,,2017/01/08 00:00:00,1,DOMINGO,JANEIRO,1899/12/30 17:43:00,2,D,,30,93,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SE1,SE2,SE,80,80,MOOCA,,9572,18068,,,,,,,CO,,-23.544649,-46.566554,75
-46.705499,-23.662366,D011700076,19844,AV   VITOR MANZINI,,,1,,2017/01/03 00:00:00,3,TERCA-FEIRA,JANEIRO,1899/12/30 00:10:00,2,D,,11,76,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SU3,SU3,SU,16,16,SANTO AMARO,,19844,,,,,,,,CO,,-23.662366,-46.705499,76
-46.595805,-23.540387,D011700077,3072,RUA   BELEM,,,328,,2017/01/02 00:00:00,2,SEGUNDA-FEIRA,JANEIRO,1899/12/30 00:30:00,2,D,,81,8,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,LE1,LE1,LE,8,8,MOOCA,,3072,,,,,,,,CH,,-23.540387,-46.595805,77
-46.651276,-23.520844,D011700078,17507,AV   RUDGE,,,848,,2017/01/09 00:00:00,2,SEGUNDA-FEIRA,JANEIRO,1899/12/30 18:41:00,4,D,,2,192,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,CN1,CN1,CN,9,9,SE,,17507,,,,,,,,AT,,-23.520844,-46.651276,78
-46.693609,-23.504869,D011700079,13417,AV STA  MARINA,14736,AV NSRA DO O,0,,2017/01/05 00:00:00,5,QUINTA-FEIRA,JANEIRO,1899/12/30 10:20:00,2,D,,28,94,,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,NO2,NO2,NO,29,29,FREGUESIA-BRASILANDIA,,13417,14736,,,,,,,CO,,-23.504869,-46.693609,79
-46.536071,-23.549252,D011700080,4502,AV CONS  CARRAO,18136,RUA   SEUL,0,,2017/01/15 00:00:00,1,DOMINGO,JANEIRO,1899/12/30 17:30:00,2,D,,31,201,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,SE1,SE1,SE,20,20,ARICANDUVA,,4502,18136,,,,,,,CO,,-23.549252,-46.536071,80
-46.677225,-23.47955,D011700081,2833,RUA MIN  BARBOSA LIMA,,,348,,2017/01/29 00:00:00,1,DOMINGO,JANEIRO,1899/12/30 20:21:00,4,D,,28,904,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO2,NO2,NO,29,29,FREGUESIA-BRASILANDIA,,2833,,,,,,,,AT,,-23.47955,-46.677225,81
-46.464561,-23.5362,D011700082,3994,AV   CAMPANELLA,,,1000,,2017/01/02 00:00:00,2,SEGUNDA-FEIRA,JANEIRO,1899/12/30 13:45:00,2,D,,64,26,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,LE3,LE4,LE,37,37,ITAQUERA,,3994,,,,,,,,CH,,-23.5362,-46.464561,82
-46.571857,-23.558161,D011700083,6932,AV REG  FEIJO,,,752,,2017/01/03 00:00:00,3,TERCA-FEIRA,JANEIRO,1899/12/30 09:00:00,2,D,,30,126,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,SE1,SE2,SE,1,1,MOOCA,,6932,,,,,,,,CV,,-23.558161,-46.571857,83
-46.470426,-23.599832,D011700084,9044,AV   RAGUEB CHOHFI,,,1393,,2017/01/18 00:00:00,4,QUARTA-FEIRA,JANEIRO,1899/12/30 20:00:00,2,D,,49,682,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SE1,SE3,SE,73,73,SAO MATEUS,,9044,,,,,,,,CO,,-23.599832,-46.470426,84
-46.502698,-23.527985,D011700085,69170,TV   ANCON,,,81,,2017/01/09 00:00:00,2,SEGUNDA-FEIRA,JANEIRO,1899/12/30 19:05:00,4,D,,24,262,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,LE1,LE3,LE,59,59,PENHA,,69170,,,,,,,,AT,,-23.527985,-46.502698,85
-46.72528,-23.779299,D011700086,33015,AV   SADAMU INOUE,,,1000,,2017/01/21 00:00:00,7,SABADO,JANEIRO,1899/12/30 19:30:00,2,D,,25,429,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,SU4,SU4,SU,55,55,PARELHEIROS,,33015,,,,,,,,CH,,-23.779299,-46.72528,86
-46.650475,-23.523179,D011700087,17507,AV   RUDGE,18038,RUA   SERGIO TOMAS,0,,2017/01/13 00:00:00,6,SEXTA-FEIRA,JANEIRO,1899/12/30 13:00:00,4,D,,2,291,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,CN1,CN1,CN,69,69,SE,,17507,18038,,,,,,,AT,,-23.523179,-46.650475,87
-46.574354,-23.493654,D011700088,4573,AV PROF  CASTRO JUNIOR,,,85,,2017/01/01 00:00:00,1,DOMINGO,JANEIRO,1899/12/30 22:40:00,2,D,,19,22,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,CN2,CN2,CN,92,92,VILA MARIA-VILA GUILHERME,,4573,,,,,,,,CF,,-23.493654,-46.574354,88
-46.585652,-23.543523,D011700089,543,AV   ALCANTARA MACHADO,,,4272,,2017/01/27 00:00:00,6,SEXTA-FEIRA,JANEIRO,1899/12/30 15:30:00,2,D,,8,560,C,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SE1,SE2,SE,8,8,MOOCA,,543,,,,,,,,CH,,-23.543523,-46.585652,89
-46.553255,-23.597915,D011700090,5425,RUA   COSTA BARROS (ANT. SAO JOSE),,,1391,,2017/01/22 00:00:00,1,DOMINGO,JANEIRO,1899/12/30 23:18:00,2,D,,42,455,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,SE2,SE1,SE,93,93,VILA PRUDENTE,,5425,,,,,,,,CO,,-23.597915,-46.553255,90
-46.477144,-23.61045,D011700091,13671,AV   MATEO BEI,,,3320,,2017/01/10 00:00:00,3,TERCA-FEIRA,JANEIRO,1899/12/30 10:20:00,4,D,,49,367,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SE1,SE3,SE,73,73,SAO MATEUS,,13671,,,,,,,,AT,,-23.61045,-46.477144,91
-46.415448,-23.483461,D011700092,14975,AV   OLIVEIRA FREIRE,,,1575,,2017/01/06 00:00:00,6,SEXTA-FEIRA,JANEIRO,1899/12/30 15:49:00,4,D,,59,76,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,LE2,LE2,LE,44,44,SAO MIGUEL,,14975,,,,,,,,AT,,-23.483461,-46.415448,92
-46.738864,-23.603682,D011700093,22156,RUA   DAVID BEN GURION,,,172,,2017/01/22 00:00:00,1,DOMINGO,JANEIRO,1899/12/30 20:30:00,2,D,,89,495,B,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,OE3,OE3,OE,94,94,BUTANTA,,22156,,,,,,,,CO,,-23.603682,-46.738864,93
-46.706043,-23.500103,D011700094,5947,AV GAL  EDGAR FACO,,,740,,2017/01/30 00:00:00,2,SEGUNDA-FEIRA,JANEIRO,1899/12/30 07:10:00,2,D,,28,412,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,NO2,NO2,NO,29,29,FREGUESIA-BRASILANDIA,,5947,,,,,,,,CO,,-23.500103,-46.706043,94
-46.743417,-23.704364,D011700095,17195,ES  DA RIVIERA,,,1200,,2017/01/28 00:00:00,7,SABADO,JANEIRO,1899/12/30 20:30:00,2,D,,92,1100,,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,SO3,SO3,SO,46,46,M'BOI MIRIM,,17195,,,,,,,,SI,,-23.704364,-46.743417,95
-46.5197,-23.575745,D011700096,14366,AV  DOS NACIONALISTAS,,,199,,2017/01/09 00:00:00,2,SEGUNDA-FEIRA,JANEIRO,1899/12/30 23:29:00,2,D,,41,293,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,SE1,SE1,SE,4,4,ARICANDUVA,,14366,,,,,,,,SI,,-23.575745,-46.5197,96
-46.565295,-23.538427,D011700097,34122,RUA   MELO FREIRE,1967,RUA   APUCARANA,0,,2017/01/17 00:00:00,3,TERCA-FEIRA,JANEIRO,1899/12/30 17:30:00,2,D,,30,230,,,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,LE1,LE1,LE,80,80,MOOCA,,1967,34122,,,,,,,CO,,-23.538427,-46.565295,97
-46.588505,-23.541646,D011700098,906,AV   ALVARO RAMOS,19035,RUA   TOLEDO BARBOSA,0,,2017/01/20 00:00:00,6,SEXTA-FEIRA,JANEIRO,1899/12/30 17:45:00,4,D,,81,265,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,LE1,LE1,LE,8,8,MOOCA,,906,19035,,,,,,,AT,,-23.541646,-46.588505,98
-46.672415,-23.657403,D011700099,11116,RUA   JOSE NEVES,,,800,,2017/01/07 00:00:00,7,SABADO,JANEIRO,1899/12/30 21:42:00,2,D,,43,257,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SU3,SU3,SU,22,22,CIDADE ADEMAR,,11116,,,,,,,,CO,,-23.657403,-46.672415,99
-46.750303,-23.685596,D011700100,8367,AV   GUARAPIRANGA,,,4616,,2017/01/04 00:00:00,4,QUARTA-FEIRA,JANEIRO,1899/12/30 20:30:00,2,D,,92,142,,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,SO3,SO3,SO,46,46,M'BOI MIRIM,,8367,,,,,,,,SI,,-23.685596,-46.750303,100
-46.565162,-23.550205,D011700101,1606,RUA   ANTONIO CAMARDO,,,308,,2017/01/29 00:00:00,1,DOMINGO,JANEIRO,1899/12/30 00:38:00,2,D,,30,391,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,SE1,SE2,SE,80,80,MOOCA,,1606,,,,,,,,CO,,-23.550205,-46.565162,101
-46.617919,-23.630566,D011700102,10978,RUA   JOSE GAIBA,5618,AV  DO CURSINO,0,,2017/01/18 00:00:00,4,QUARTA-FEIRA,JANEIRO,1899/12/30 15:30:00,2,D,,83,107,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SU1,SU1,SU,27,27,IPIRANGA,,5088,5618,,,,,,,CO,,-23.630566,-46.617919,102
-46.601062,-23.539028,D011700103,11784,RUA S  LEOPOLDO,,,32,,2017/01/30 00:00:00,2,SEGUNDA-FEIRA,JANEIRO,1899/12/30 14:20:00,4,D,,81,196,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,LE1,LE1,LE,8,8,MOOCA,,11784,,,,,,,,AT,,-23.539028,-46.601062,103
-46.515734,-23.543759,D011700104,8261,AV   WALDEMAR CARLOS PEREIRA,,,827,,2017/01/25 00:00:00,4,QUARTA-FEIRA,JANEIRO,1899/12/30 19:36:00,2,D,,21,642,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SE1,LE3,LE,91,91,PENHA,,8261,,,,,,,,CO,,-23.543759,-46.515734,104
-46.632041,-23.543941,D011700105,21370,RUA COMEN  ABDO SCHAHIN,,,65,,2017/01/11 00:00:00,4,QUARTA-FEIRA,JANEIRO,1899/12/30 13:30:00,4,D,,1,149,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,CN3,CN3,CN,78,78,SE,,21370,,,,,,,,AT,,-23.543941,-46.632041,105
-46.409412,-23.584352,D011700106,45563,AV  DOS METALURGICOS,,,74,,2017/01/02 00:00:00,2,SEGUNDA-FEIRA,JANEIRO,1899/12/30 22:15:00,2,D,,54,172,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,LE3,LE4,LE,25,25,CIDADE TIRADENTES,,45563,,,,,,,,CO,,-23.584352,-46.409412,106
-46.697174,-23.554347,D011700107,14435,RUA   NATINGUI,,,910,,2017/01/16 00:00:00,2,SEGUNDA-FEIRA,JANEIRO,1899/12/30 16:10:00,2,D,,14,835,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,OE1,OE4,OE,2,2,PINHEIROS,,14435,,,,,,,,CO,,-23.554347,-46.697174,107
-46.719578,-23.5913,D011700108,936,RUA REG  LEON KANIEFSKY,,,320,,2017/01/19 00:00:00,5,QUINTA-FEIRA,JANEIRO,1899/12/30 18:40:00,2,D,,34,436,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,OE3,OE3,OE,54,54,BUTANTA,,936,,,,,,,,CH,,-23.5913,-46.719578,108
-46.68748,-23.705329,D011700109,49827,AV   JAIR RIBEIRO DA SILVA,,,0,PX R MIGUEL YUN,2017/01/09 00:00:00,2,SEGUNDA-FEIRA,JANEIRO,1899/12/30 01:26:00,2,D,,99,259,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SU3,SU3,SU,23,23,CAPELA DO SOCORRO,,49827,,,,,,,,CH,,-23.705329,-46.68748,109
-46.660252,-23.57753,D011700110,12165,AV BRIG  LUIS ANTONIO,,,3780,,2017/01/10 00:00:00,3,TERCA-FEIRA,JANEIRO,1899/12/30 16:35:00,2,D,,78,274,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,SO1,SO1,SO,45,45,PINHEIROS,,12165,,,,,,,,CO,,-23.57753,-46.660252,110
-46.640741,-23.677861,D011700111,5606,AV   CUPECE,,,5005,,2017/01/22 00:00:00,1,DOMINGO,JANEIRO,1899/12/30 06:00:00,2,D,,97,395,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,SU3,SU3,SU,22,22,CIDADE ADEMAR,,5606,,,,,,,,CO,,-23.677861,-46.640741,111
-46.620413,-23.564585,D011700112,536,RUA   ALBUQUERQUE MARANHAO,,,265,,2017/01/16 00:00:00,2,SEGUNDA-FEIRA,JANEIRO,1899/12/30 07:45:00,4,D,,6,191,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SU1,SU1,SU,14,14,SE,,536,,,,,,,,AT,,-23.564585,-46.620413,112
-46.581077,-23.572668,D011700113,15034,RUA  DO ORATORIO,,,2975,,2017/01/21 00:00:00,7,SABADO,JANEIRO,1899/12/30 16:00:00,4,D,,57,416,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,SE2,SE2,SE,1,1,MOOCA,,15034,,,,,,,,AT,,-23.572668,-46.581077,113
-46.517942,-23.579742,D011700114,9134,AV   INCONFIDENCIA MINEIRA,,,688,,2017/01/31 00:00:00,3,TERCA-FEIRA,JANEIRO,1899/12/30 15:45:00,2,D,,41,479,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SE1,SE1,SE,4,4,ARICANDUVA,,9134,,,,,,,,SI,,-23.579742,-46.517942,114
-46.586948,-23.560004,D011700115,7033,RUA   FERNANDO FALCAO,14213,RUA  DA MOOCA,0,,2017/01/16 00:00:00,2,SEGUNDA-FEIRA,JANEIRO,1899/12/30 07:40:00,2,D,,57,181,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,SE1,SE2,SE,53,53,MOOCA,,7033,14213,,,,,,,CO,,-23.560004,-46.586948,115
-46.691691,-23.595902,D011700116,19100,AV  DOS BANDEIRANTES,,,100,,2017/01/12 00:00:00,5,QUINTA-FEIRA,JANEIRO,1899/12/30 11:20:00,2,D,,96,322,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,PB,PB,MB,35,35,PINHEIROS,,19100,,,,,,,,CO,,-23.595902,-46.691691,116
-46.582232,-23.461674,D011700117,1632,AV   ANTONIO CESAR NETO,,,300,,2017/01/26 00:00:00,5,QUINTA-FEIRA,JANEIRO,1899/12/30 20:19:00,4,D,,73,893,B,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,CN2,CN2,CN,39,39,JACANA-TREMEMBE,,1632,,,,,,,,AT,,-23.461674,-46.582232,117
-46.749775,-23.533759,D011700118,831,AV PRES  ALTINO,3376,AV ENG  BILLINGS,0,,2017/01/17 00:00:00,3,TERCA-FEIRA,JANEIRO,1899/12/30 17:48:00,2,D,,93,257,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,PB,OE2,OE,41,41,LAPA,,831,3376,,,,,,,CO,,-23.533759,-46.749775,118
-46.718395,-23.524537,D011700119,6112,RUA   DUARTE DA COSTA,,,1200,,2017/01/05 00:00:00,5,QUINTA-FEIRA,JANEIRO,1899/12/30 14:11:00,2,D,,91,77,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO1,NO1,NO,48,48,LAPA,,6112,,,,,,,,QM,,-23.524537,-46.718395,119
-46.677588,-23.760173,D011700120,43816,AV   TERESA FARIAS ISASSI,,,55,,2017/01/21 00:00:00,7,SABADO,JANEIRO,1899/12/30 15:19:00,2,D,,85,645,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SU4,SU4,SU,30,30,CAPELA DO SOCORRO,,43816,,,,,,,,CO,,-23.760173,-46.677588,120
-46.59903,-23.524368,D011700121,14270,AV   MORVAN DIAS DE FIGUEIREDO,,,3231,,2017/01/09 00:00:00,2,SEGUNDA-FEIRA,JANEIRO,1899/12/30 15:30:00,2,D,,12,268,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TT,CN2,CN,86,86,VILA MARIA-VILA GUILHERME,,29772,,,,,,,,QD,,-23.524368,-46.59903,121
-46.676668,-23.468864,D011700122,15425,AV DEP  CANTIDIO SAMPAIO,,,914,,2017/01/04 00:00:00,4,QUARTA-FEIRA,JANEIRO,1899/12/30 16:00:00,2,D,,72,99,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO2,NO2,NO,11,11,FREGUESIA-BRASILANDIA,,15425,,,,,,,,CO,,-23.468864,-46.676668,122
-46.763885,-23.647804,D011700123,34682,ES  DO CAMPO LIMPO,,,1001,,2017/01/24 00:00:00,3,TERCA-FEIRA,JANEIRO,1899/12/30 07:30:00,2,D,,37,380,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,OE3,OE3,OE,17,17,CAMPO LIMPO,,34682,,,,,,,,CO,,-23.647804,-46.763885,123
-46.530681,-23.591742,D011700124,17824,AV   SAPOPEMBA,,,6930,,2017/01/23 00:00:00,2,SEGUNDA-FEIRA,JANEIRO,1899/12/30 22:25:00,4,D,,70,481,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SE2,SE1,SE,76,76,SAPOPEMBA,,17824,,,,,,,,AT,,-23.591742,-46.530681,124
-46.697395,-23.674499,D011700125,9527,AV   OCTALLES MARCONDES FERREIRA,6810,AV ENG  EUSEBIO STEVAUX,0,,2017/01/15 00:00:00,1,DOMINGO,JANEIRO,1899/12/30 06:30:00,2,D,,99,535,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SU3,SU3,SU,16,16,SANTO AMARO,,4758,6810,,,,,,,TB,,-23.674499,-46.697395,125
-46.489392,-23.602579,D011700126,59048,AV   RIACHO DOS MACHADOS,,,775,,2017/01/27 00:00:00,6,SEXTA-FEIRA,JANEIRO,1899/12/30 19:29:00,2,D,,69,881,B,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SE1,SE3,SE,73,73,SAO MATEUS,,59048,,,,,,,,CL,,-23.602579,-46.489392,126
-46.616412,-23.567094,D011700127,9148,RUA  DA INDEPENDENCIA (CAMBUCI),,,1,,2017/01/23 00:00:00,2,SEGUNDA-FEIRA,JANEIRO,1899/12/30 21:10:00,4,D,,89,528,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SU1,SU1,SU,14,14,SE,,9148,,,,,,,,AT,,-23.567094,-46.616412,127
-46.653732,-23.525751,D011700128,3522,RUA  DO BOSQUE,,,490,,2017/01/09 00:00:00,2,SEGUNDA-FEIRA,JANEIRO,1899/12/30 12:34:00,2,D,,23,118,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO2,NO2,NO,69,69,SE,,3522,,,,,,,,SI,,-23.525751,-46.653732,128
-46.65836,-23.681626,D011700129,1086,RUA DESEM  OLAVO FERREIRA PRADO,,,249,,2017/01/27 00:00:00,6,SEXTA-FEIRA,JANEIRO,1899/12/30 22:28:00,4,D,,43,754,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,SU3,SU3,SU,22,22,CIDADE ADEMAR,,1086,,,,,,,,AT,,-23.681626,-46.65836,129
-46.703509,-23.682689,D011700130,17110,AV  DO RIO BONITO,,,1201,,2017/01/23 00:00:00,2,SEGUNDA-FEIRA,JANEIRO,1899/12/30 17:00:00,2,D,,102,871,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SU4,SU4,SU,79,79,CAPELA DO SOCORRO,,17110,,,,,,,,CO,,-23.682689,-46.703509,130
-46.488408,-23.536417,D011700131,12156,RUA DR  LUIZ AYRES,,,1500,,2017/01/22 00:00:00,1,DOMINGO,JANEIRO,1899/12/30 19:20:00,2,D,,65,245,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,LE3,LE3,LE,5,5,PENHA,,12156,,,,,,,,QD,,-23.536417,-46.488408,131
-46.754699,-23.512196,D011700132,1571,RUA   ANTONIO AYROSA,,,345,,2017/01/10 00:00:00,3,TERCA-FEIRA,JANEIRO,1899/12/30 12:50:00,2,D,,33,193,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO1,NO3,NO,40,40,LAPA,,1571,,,,,,,,CO,,-23.512196,-46.754699,132
-46.78798,-23.67418,D011700133,9529,ES  DE ITAPECERICA,21203,RUA ENG  JOSE MARIA DA SILVA VELHO,0,,2017/01/29 00:00:00,1,DOMINGO,JANEIRO,1899/12/30 04:50:00,2,D,,47,1072,,,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,SO3,SO3,SO,19,19,CAMPO LIMPO,,9529,21203,,,,,,,CV,,-23.67418,-46.78798,133
-46.642688,-23.560285,D011700134,17965,RUA PROF  SEBASTIAO SOARES DE FARIA,,,250,,2017/01/19 00:00:00,5,QUINTA-FEIRA,JANEIRO,1899/12/30 11:00:00,4,D,,5,259,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,SO1,SO1,SO,7,7,SE,,17965,,,,,,,,AT,,-23.560285,-46.642688,134
-46.404677,-23.495697,D011700135,17820,AV MAL  TITO,,,5900,,2017/01/10 00:00:00,3,TERCA-FEIRA,JANEIRO,1899/12/30 17:22:00,2,D,,50,328,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,LE2,LE2,LE,36,36,ITAIM PAULISTA,,17820,,,,,,,,CL,,-23.495697,-46.404677,135
-46.573587,-23.532629,D011700136,13239,RUA   MARIA EUGENIA,17560,RUA   SABATINO NASTARI,0,,2017/01/18 00:00:00,4,QUARTA-FEIRA,JANEIRO,1899/12/30 09:30:00,4,D,,52,148,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,LE1,LE1,LE,80,80,MOOCA,,13239,17560,,,,,,,AT,,-23.532629,-46.573587,136
-46.670529,-23.473726,D011700137,15425,AV DEP  CANTIDIO SAMPAIO,,,100,,2017/01/28 00:00:00,7,SABADO,JANEIRO,1899/12/30 08:00:00,2,D,,72,838,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO2,NO2,NO,11,11,FREGUESIA-BRASILANDIA,,15425,,,,,,,,QF,,-23.473726,-46.670529,137
-46.628309,-23.4968,D011700138,14242,RUA CONS  MOREIRA DE BARROS,,,250,,2017/01/02 00:00:00,2,SEGUNDA-FEIRA,JANEIRO,1899/12/30 17:45:00,2,D,,13,50,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,CN1,CN1,CN,70,70,SANTANA-TUCURUVI,,14242,,,,,,,,CO,,-23.4968,-46.628309,138
-46.652696,-23.647777,D011700139,641,RUA   ALEXANDRE MARTINS RODRIGUES,8705,RUA   HENRIQUE MINDLIN,0,,2017/01/01 00:00:00,1,DOMINGO,JANEIRO,1899/12/30 02:14:00,2,D,,35,3,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SU2,SU2,SU,38,38,JABAQUARA,,641,8705,,,,,,,QM,,-23.647777,-46.652696,139
-46.585467,-23.457331,D011700140,1632,AV   ANTONIO CESAR NETO,,,10,,2017/01/26 00:00:00,5,QUINTA-FEIRA,JANEIRO,1899/12/30 11:14:00,2,D,,73,882,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,CN2,CN2,CN,81,81,JACANA-TREMEMBE,,1632,,,,,,,,CT,,-23.457331,-46.585467,140
-46.706656,-23.745833,D011700141,15507,AV SEN  TEOTONIO VILELA,,,5483,,2017/01/24 00:00:00,3,TERCA-FEIRA,JANEIRO,1899/12/30 16:40:00,2,D,,85,364,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SU4,SU4,SU,23,23,CAPELA DO SOCORRO,,15507,,,,,,,,CO,,-23.745833,-46.706656,141
-46.657733,-23.495005,D011700142,2233,RUA   ARMANDO COELHO SILVA,,,344,,2017/01/27 00:00:00,6,SEXTA-FEIRA,JANEIRO,1899/12/30 16:37:00,4,D,,13,837,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,CN1,CN1,CN,21,21,CASA VERDE-CACHOEIRINHA,,2233,,,,,,,,AT,,-23.495005,-46.657733,142
