id_vitima	id_acidente	id_veiculo	sexo	idade	tipo_vitima	classificacao	tipo_veiculo	estado_alcoolizacao	escolaridade	data
1	D011700367	2	M	18	PS	F	MO	BR	3	NULL
2	D011700367	2	M	18	CD	F	MO	BR	8	NULL
1	D011700368	2	M	60	CD	F	AU	BR	5	NULL
2	D011700368	2	F	35	PS	F	AU	BR	7	NULL
3	D011700368	2	F	41	PS	F	AU	BR	5	NULL
1	D011700369	1	M	41	PD	F	AU	BR	5	NULL
1	D011700370	2	F	60	CD	F	AU	BR	7	NULL
1	D011700371	1	M	27	CD	F	MO	BR	8	NULL
1	D011700372	1	F	72	PD	F	AU	BR	5	NULL
1	D011700373	2	M	34	CD	F	AU	BR	5	NULL
2	D011700373	2	F	38	PS	F	AU	BR	5	NULL
3	D011700373	2	M	8	PS	F	AU	BR	8	NULL
4	D011700373	2	M	21	PS	F	AU	BR	5	NULL
5	D011700373	2	F	16	PS	F	AU	BR	3	NULL
6	D011700373	2	F	37	PS	F	AU	BR	5	NULL
7	D011700373	1	M	58	CD	M	AU	BR	3	25/01/2017 00:00
1	D011700374	2	M	16	CD	M	MO	BR	3	08/01/2017 00:00
2	D011700374	1	F		PS	F	MO	BR	8	NULL
3	D011700374	1	M	17	CD	F	MO	BR	3	NULL
1	D011700375	1	F	7	PD	F	AU	BR	1	NULL
1	D011700376	1	F	24	SI	F	AU	BR	5	NULL
2	D011700376	1	M	23	SI	F	AU	BR	3	NULL
1	D011700377	1	F	63	PD	F	AU	BR	8	NULL
1	D011700378	1	M	40	PS	F	SI	BR	3	NULL
1	D011700379	1	M	17	CD	F	MO	BR	3	NULL
2	D011700379	1	M	16	PS	F	MO	BR	3	NULL
1	D011700380	1	M	27	CD	F	MO	SA	5	NULL
1	D011700381	1	M	58	PD	F	AU	BR	3	NULL
2	D011700381	1	M	38	PS	F	AU	BR	7	NULL
3	D011700381	1	M	27	CD	F	AU	BR	5	NULL
1	D011700382	1	M	33	CD	F	MO	BR	6	NULL
1	D011700383	1	M	24	CD	F	AU	BR	5	NULL
1	D011700384	1	M	20	PS	F	AU	BR	5	NULL
2	D011700384	1	M	21	PS	F	AU	BR	5	NULL
3	D011700384	1	M	24	PS	F	AU	BR	5	NULL
4	D011700384	1	M	19	CD	F	AU	BR	5	NULL
1	D011700385	1	F	49	PD	F	AU	BR	3	NULL
1	D011700386	1	M	32	CD	F	AU	BR	5	NULL
1	D011700387	1	M	17	CD	M	MO	BR	3	14/01/2017 00:00
1	D011700388	1	M	21	CD	F	MO	BR	4	NULL
1	D011700389	2	M	41	CD	F	BI	SA	5	NULL
1	D011700390	1	M	14	PD	F	AU	BR	3	NULL
2	D011700390	1	M	10	PD	F	AU	BR	8	NULL
1	D011700391	1	M	23	CD	F	AU	BR	7	NULL
1	D011700392	1	M	31	CD	F	MO	BR	5	NULL
1	D011700393	1	F		PD	F	MO	BR	8	NULL
1	D011700394	1	M	34	PD	F	MO	BR	8	NULL
2	D011700394	1	M		CD	F	MO	BR	8	NULL
1	D011700395	1	F	19	PS	F	MO	BR	5	NULL
2	D011700395	1	M	23	CD	F	MO	BR	3	NULL
1	D011700396	1	M	23	CD	F	MO	BR	5	NULL
1	D011700397	1	M	27	CD	F	MO	BR	2	NULL
1	D011700398	1	M	18	PS	F	MO	BR	3	NULL
2	D011700398	1	M	18	CD	F	MO	BR	3	NULL
1	D011700399	1	M	45	PS	M	MO	BR	3	08/01/2017 00:00
2	D011700399	1	M	36	CD	M	MO	BR	3	08/01/2017 00:00
1	D011700400	2	F	33	PS	F	AU	BR	8	NULL
1	D011700401	2	M	48	CD	F	AU	BR	3	NULL
1	D011700402	1	M	46	CD	F	MO	BR	5	NULL
1	D011700403	1	M	41	CD	F	MO	BR	5	NULL
1	D011700404	1	M	33	CD	F	MO	BR	3	NULL
1	D011700405	1	F	48	PS	F	AU	BR	5	NULL
1	D011700406	2	M	43	PS	M	ON	SA	3	11/01/2017 00:00
1	D011700407	1	M	19	CD	F	MO	BR	3	NULL
1	D011700408	1	F	72	PD	M	SI	BR	3	27/01/2017 00:00
1	D011700409	1	F	42	CD	F	AU	BR	5	NULL
1	D011700410	1	M	32	CD	F	MO	BR	5	NULL
1	D011700411	1	M		CD	F	MO	BR	2	NULL
2	D011700411	1	M	49	CD	F	MO	BR	5	NULL
1	D011700412	1	M	27	CD	F	MO	BR	8	NULL
1	D011700413	1	F	45	CD	F	MO	BR	7	NULL
1	D011700414	1	M	28	PS	F	AU	BR	5	NULL
2	D011700414	1	M	25	CD	F	AU	SA	8	NULL
1	D011700415	1	M	35	CD	F	MO	BR	3	NULL
1	D011700416	1	M		CD	F	MO	BR	8	NULL
1	D011700417	1	M	21	PS	F	AU	BR	3	NULL
2	D011700417	1	M	20	CD	F	AU	BR	5	NULL
1	D011700418	1	M	40	CD	F	MO	BR	3	NULL
1	D011700419	1	M	21	CD	F	MO	BR	5	NULL
1	D011700420	1	M	26	CD	F	MO	BR	5	NULL
1	D011700421	1	M	34	CD	F	MO	BR	7	NULL
1	D011700422	1	F	47	PD	F	SI	BR	2	NULL
1	D011700423	1	F	34	PS	F	MO	BR	5	NULL
2	D011700423	1	M	33	CD	F	MO	BR	6	NULL
1	D011700424	1	M	20	PS	F	MO	BR	2	NULL
2	D011700424	1	M	23	CD	F	MO	BR	5	NULL
1	D011700425	1	F	69	PD	F	AU	BR	3	NULL
1	D011700426	2	M	18	CD	F	AU	BR	4	NULL
2	D011700426	1	M	37	CD	F	AU	BR	3	NULL
1	D011700427	1	F	25	CD	F	AU	BR	5	NULL
1	D011700428	1	M	20	PS	F	MO	BR	8	NULL
1	D011700429	1	F	58	PD	F	SI	BR	7	NULL
1	D011700430	1	M	39	CD	F	MO	BR	3	NULL
1	D011700431	1	F	39	PD	F	MO	BR	8	NULL
2	D011700431	1	F	47	PD	F	MO	BR	1	NULL
1	D011700432	1	M	26	CD	F	MO	BR	5	NULL
1	D011700433	1	M	24	PS	F	MO	BR	3	NULL
1	D011700434	1	F	32	CD	F	AU	BR	5	NULL
1	D011700435	1	M	70	PD	F	ON	BR	3	NULL
1	D011700436	1	M	26	SI	F	AU	BR	5	NULL
1	D011700437	1	F	26	PS	F	AU	BR	5	NULL
2	D011700437	1	M	21	PS	F	AU	BR	7	NULL
3	D011700437	1	M	31	PS	F	AU	BR	5	NULL
4	D011700437	1	F	25	PS	F	AU	BR	3	NULL
5	D011700437	1	M	28	CD	M	AU	BR	5	07/02/2017 00:00
1	D011700438	1	M	47	CD	F	AU	BR	5	NULL
1	D011700439	1	M	53	PD	F	CM	AA	8	NULL
1	D011700440	1	M	53	CD	F	MO	BR	5	NULL
1	D011700441	1	F	65	PS	F	ON	BR	1	NULL
1	D011700442	1	F	11	PS	F	ON	BR	3	NULL
1	D011700443	1	M	23	SI	F	MO	BR	5	NULL
2	D011700443	1	M	21	SI	F	MO	BR	5	NULL
1	D011700444	1	F		PD	F	MO	BR	8	NULL
2	D011700444	1	M	27	PD	F	MO	BR	5	NULL
1	D011700445	1	M	34	CD	F	MO	BR	3	NULL
1	D011700446	1	F	29	CD	F	AU	BR	6	NULL
1	D011700447	1	F	24	PD	F	AU	BR	8	NULL
1	D011700448	1	F	29	PS	F	AU	BR	5	NULL
2	D011700448	1	M	20	PS	F	AU	BR	3	NULL
1	D011700449	1	M	25	CD	F	MO	BR	2	NULL
2	D011700449	1	M	24	PS	F	MO	BR	3	NULL
1	D011700450	1	M	31	CD	F	MO	BR	6	NULL
1	D011700451	1	M	23	CD	F	MO	BR	5	NULL
1	D011700452	1	M	21	CD	M	MO	BR	5	06/01/2017 00:00
1	D011700453	1	M	33	PD	F	MO	SA	3	NULL
1	D011700454	1	F	23	PD	F	AU	BR	3	NULL
1	D011700455	1	F	35	CD	F	MO	BR	5	NULL
1	D011700456	1	F	56	PD	F	AU	BR	5	NULL
1	D011700457	1	F	26	CD	F	AU	BR	7	NULL
1	D011700458	1	M	5	PD	F	AU	BR	8	NULL
1	D011700459	1	M	81	PD	F	CM	BR	5	NULL
1	D011700460	1	F	34	PS	F	MO	BR	5	NULL
2	D011700460	1	M	28	CD	F	MO	BR	5	NULL
1	D011700461	2	F	33	PS	F	CM	BR	3	NULL
2	D011700461	2	M	0	PS	F	CM	BR	8	NULL
1	D011700462	1	F	67	PD	F	MO	BR	2	NULL
1	D011700463	1	M	44	PD	F	AU	BR	8	NULL
1	D011700464	1	F	31	PD	F	AU	BR	5	NULL
1	D011700465	2	M	20	CD	F	MO	BR	3	NULL
1	D011700466	1	M	46	PD	F	AU	BR	3	NULL
2	D011700466	1	M	21	PD	F	AU	BR	3	NULL
1	D011700467	1	M	25	CD	F	MO	BR	5	NULL
1	D011700468	1	M	26	CD	F	MO	BR	5	NULL
1	D011700469	2	M	25	CD	F	MO	BR	3	NULL
1	D011700470	1	M	6	PD	F	AU	BR	3	NULL
1	D011700471	1	M	19	CD	F	MO	BR	3	NULL
1	D011700472	1	M	25	CD	F	MO	BR	3	NULL
1	D011700473	1	M	36	CD	F	MO	BR	5	NULL
1	D011700474	1	M	23	CD	F	MO	BR	4	NULL
2	D011700474	1	M	21	PS	F	MO	BR	4	NULL
1	D011700475	1	F	27	CD	F	MO	BR	5	NULL
1	D011700476	1	F	57	PD	F	AU	BR	3	NULL
1	D011700477	1	F	71	PD	F	AU	BR	5	NULL
1	D011700478	2	M		CD	F	MO	BR	8	NULL
2	D011700478	2	M		PS	F	MO	BR	8	NULL
1	D011700479	1	F	55	PD	F	ON	BR	8	NULL
1	D011700480	1	M	46	CD	F	MO	BR	8	NULL
1	D011700481	1	F	48	PD	F	MO	BR	2	NULL
2	D011700481	1	M	30	CD	F	MO	BR	6	NULL
1	D011700482	1	M	24	CD	F	AU	BR	5	NULL
1	D011700483	1	M	41	CD	F	MO	BR	7	NULL
1	D011700484	1	F	86	PS	F	AU	BR	8	NULL
1	D011700485	1	M	48	CD	F	MO	BR	5	NULL
1	D011700486	1	M	47	PD	F	MO	BR	3	NULL
1	D011700487	1	M	36	PS	F	ON	BR	5	NULL
1	D011700488	1	M	26	CD	M	MO	BR	3	05/01/2017 00:00
2	D011700488	1	F	21	PS	F	MO	BR	5	NULL
3	D011700488	2	F	26	CD	F	MO	BR	5	NULL
1	D011700489	1	F	4	PD	F	AU	BR	8	NULL
1	D011700490	1	F	41	PD	M	ON	BR	5	06/01/2017 00:00
1	D011700491	1	M	64	PD	F	AU	BR	3	NULL
1	D011700492	1	M	29	CD	F	MO	BR	5	NULL
1	D011700493	2	M	36	CD	F	CM	BR	3	NULL
1	D011700494	1	M	34	PD	F	MO	BR	3	NULL
1	D011700495	2	M	28	CD	F	BI	BR	3	NULL
1	D011700496	1	M	47	CD	F	MO	BR	8	NULL
1	D011700497	1	M		CD	F	MO	BR	8	NULL
1	D011700498	1	M	30	CD	F	MO	BR	5	NULL
1	D011700499	1	M	60	PD	F	AU	BR	3	NULL
1	D011700500	1	F	63	PD	F	AU	BR	2	NULL
1	D011700501	2	F	33	CD	F	CM	BR	5	NULL
1	D011700502	2	F	54	PS	F	ON	BR	8	NULL
2	D011700502	2	F	38	PS	F	ON	BR	8	NULL
1	D011700503	1	F	34	PS	F	AU	BR	7	NULL
1	D011700504	1	M	55	CD	F	CM	BR	3	NULL
1	D011700505	1	M	36	PD	F	AU	BR	6	NULL
1	D011700506	1	M	54	CD	F	MO	BR	7	NULL
1	D011700507	1	M	22	CD	F	MO	BR	5	NULL
1	D011700508	2	M	25	CD	F	MO	BR	3	NULL
1	D011700509	2	M	42	CD	F	AU	BR	5	NULL
1	D011700510	1	M	30	CD	F	MO	BR	2	NULL
2	D011700510	1	M	20	PS	F	MO	BR	5	NULL
1	D011700511	1	F	35	PD	F	AU	BR	5	NULL
1	D011700512	1	M	44	CD	F	MO	BR	5	NULL
1	D011700513	1	M	54	CD	F	MO	BR	5	NULL
1	D011700514	2	M		CD	F	BI	BR	8	NULL
1	D011700515	1	M	41	CD	F	MO	BR	8	NULL
1	D011700516	1	M	34	CD	F	BI	BR	7	NULL
1	D011700517	1	M	40	CD	F	AU	BR	5	NULL
1	D011700518	1	M	21	CD	F	MO	BR	4	NULL
1	D011700519	1	F	33	CD	F	MO	BR	5	NULL
1	D011700520	1	M	19	CD	F	MO	BR	5	NULL
1	D011700521	1	M	37	CD	F	AU	BR	6	NULL
1	D011700522	1	M	30	CD	F	MO	BR	3	NULL
1	D011700523	1	M	23	PS	F	MO	BR	5	NULL
2	D011700523	1	M	19	CD	F	MO	BR	5	NULL
1	D011700524	1	M	22	CD	F	MO	BR	5	NULL
1	D011700525	1	M	36	CD	F	MO	BR	5	NULL
1	D011700526	2	M	45	CD	F	BI	BR	2	NULL
1	D011700527	1	M	32	CD	F	MO	BR	5	NULL
1	D011700528	1	M	46	CD	F	MO	BR	3	NULL
1	D011700529	1	F	58	PS	F	ON	BR	3	NULL
1	D011700530	1	M	35	CD	F	AU	BR	5	NULL
1	D011700531	1	M	68	PD	F	CM	BR	3	NULL
2	D011700531	1	F	65	PD	F	CM	BR	5	NULL
1	D011700532	1	F	27	PS	F	AU	BR	3	NULL
2	D011700532	1	M	17	CD	M	AU	BR	3	21/01/2017 00:00
1	D011700533	1	M	26	CD	F	MO	SA	3	NULL
1	D011700534	2	F	28	PS	F	AU	BR	5	NULL
1	D011700535	2	F	48	PS	F	ON	BR	5	NULL
1	D011700536	1	M	27	CD	F	MO	BR	4	NULL
1	D011700537	1	M	34	CD	F	MO	BR	5	NULL
1	D011700538	1	F	39	PD	F	MO	BR	5	NULL
1	D011700539	1	F	72	PD	F	MO	BR	5	NULL
1	D011700540	1	M	73	PD	F	AU	BR	3	NULL
1	D011700541	1	M	89	PD	F	AU	BR	3	NULL
1	D011700542	1	M	32	CD	F	AU	BR	8	NULL
1	D011700543	1	M	40	PD	M	SI	BR	2	15/01/2017 00:00
1	D011700544	1	M	46	PD	F	AU	BR	3	NULL
1	D011700545	2	M	51	CD	F	BI	BR	5	NULL
1	D011700546	1	M	77	PD	F	AU	BR	2	NULL
1	D011700547	1	F	16	PD	F	AU	BR	3	NULL
1	D011700548	1	M	43	CD	F	MO	BR	3	NULL
1	D011700549	1	M		CD	F	MO	BR	8	NULL
1	D011700550	1	M	40	CD	F	MO	BR	5	NULL
1	D011700551	1	M	8	PD	F	MO	BR	1	NULL
1	D011700552	1	M	42	CD	F	MO	BR	3	NULL
1	D011700553	1	M	29	CD	F	AU	BR	5	NULL
1	D011700554	1	F	76	PD	F	AU	BR	3	NULL
1	D011700555	1	F	39	PD	F	AU	BR	5	NULL
1	D011700556	1	M	10	PD	F	MO	BR	2	NULL
1	D011700557	1	M		PD	F	SI	BR	8	NULL
1	D011700558	1	M	53	CD	M	MO	BR	8	08/01/2017 00:00
1	D011700559	1	F	25	PD	F	MO	BR	5	NULL
1	D011700560	2	F	26	CD	F	AU	BR	7	NULL
1	D011700561	1	M	44	CD	F	BI	BR	7	NULL
1	D011700562	1	F	21	CD	F	MO	BR	3	NULL
1	D011700563	2	F	41	CD	F	AU	BR	5	NULL
2	D011700563	1	M	26	CD	F	MO	BR	5	NULL
1	D011700564	1	M	46	CD	F	ON	BR	8	NULL
1	D011700565	1	M	28	CD	F	AU	BR	5	NULL
1	D011700566	1	M	28	CD	F	MO	BR	5	NULL
1	D011700567	1	F	64	PD	F	AU	BR	5	NULL
1	D011700568	1	M	23	CD	F	MO	BR	5	NULL
1	D011700569	1	F	13	PD	F	MO	BR	3	NULL
1	D011700570	1	M	25	CD	F	MO	BR	5	NULL
1	D011700571	1	F	78	PD	F	SI	BR	3	NULL
1	D011700572	1	M	44	CD	F	MO	BR	5	NULL
1	D011700573	1	F	23	PS	F	AU	BR	3	NULL
1	D011700574	1	F	68	PD	F	CM	BR	7	NULL
1	D011700575	1	M	26	CD	F	MO	BR	7	NULL
1	D011700576	1	F	49	CD	F	AU	BR	5	NULL
1	D011700577	1	M	20	CD	F	ON	BR	5	NULL
1	D011700578	1	F	75	PS	F	ON	BR	3	NULL
1	D011700579	1	F	38	CD	F	MO	BR	5	NULL
1	D011700580	1	M	35	PD	F	SI	BR	5	NULL
1	D011700581	1	M	35	CD	F	MO	BR	8	NULL
1	D011700582	1	M	37	CD	F	AU	BR	4	NULL
1	D011700583	1	M	32	CD	F	MO	BR	7	NULL
1	D011700584	1	M	37	CD	F	MO	BR	3	NULL
2	D011700584	1	F	35	PS	F	MO	BR	5	NULL
1	D011700585	1	M	40	CD	F	AU	BR	7	NULL
1	D011700586	1	M	22	CD	F	MO	BR	8	NULL
1	D011700587	1	M	30	CD	F	MO	BR	5	NULL
1	D011700588	1	F	39	PD	F	AU	BR	5	NULL
1	D011700589	1	M	22	PD	F	ON	BR	7	NULL
1	D011700590	1	M	67	CD	F	MO	BR	3	NULL
1	D011700591	1	M	55	CD	F	MO	BR	5	NULL
1	D011700592	1	F	56	PS	M	MO	BR	3	06/01/2017 00:00
1	D011700593	1	M	21	CD	F	MO	BR	3	NULL
1	D011700594	1	M	26	CD	F	MO	BR	5	NULL
1	D011700595	1	F	40	PS	F	MO	BR	5	NULL
1	D011700596	2	M	42	PS	F	ON	BR	5	NULL
1	D011700597	3	M	38	CD	F	CM	BR	4	NULL
2	D011700597	3	F	34	PS	F	CM	BR	5	NULL
1	D011700598	1	M	61	PD	F	ON	BR	5	NULL
1	D011700599	1	F	11	PD	F	MO	BR	3	NULL
1	D011700600	1	M	30	CD	F	MO	BR	5	NULL
1	D011700601	1	M	42	CD	F	MO	BR	5	NULL
1	D011700602	2	M	37	CD	F	MO	BR	5	NULL
1	D011700603	1	M	27	CD	F	MO	BR	3	NULL
1	D011700604	1	F		PD	F	AU	BR	8	NULL
1	D011700605	2	M	23	CD	F	AU	BR	7	NULL
1	D011700606	1	M	47	CD	F	MO	BR	5	NULL
1	D011700607	1	F	39	CD	F	AU	BR	5	NULL
1	D011700608	1	F	76	PD	F	AU	BR	3	NULL
1	D011700609	1	M	39	PD	F	AU	BR	5	NULL
1	D011700610	2	M	37	CD	F	BI	BR	3	NULL
1	D011700611	1	M	49	CD	F	MO	BR	5	NULL
1	D011700612	1	M	13	PD	F	MO	BR	2	NULL
1	D011700613	1	M	23	CD	F	AU	BR	3	NULL
1	D011700614	1	M	46	CD	F	MO	BR	3	NULL
1	D011700615	1	M	37	CD	F	MO	BR	5	NULL
1	D011700616	1	M	6	PD	F	ON	BR	8	NULL
1	D011700617	1	M	46	SI	F	AU	BR	3	NULL
1	D011700618	1	F	59	PS	F	ON	BR	3	NULL
1	D011700619	2	M	29	CD	F	MO	BR	4	NULL
1	D011700620	1	M	47	CD	F	MO	BR	6	NULL
2	D011700620	1	M	52	PS	F	MO	BR	5	NULL
1	D011700621	1	M	49	PD	F	CA	BR	3	NULL
1	D011700622	1	M	45	PD	F	AU	BR	6	NULL
2	D011700622	1	M	35	PD	F	AU	BR	3	NULL
3	D011700622	1	M	59	PD	F	AU	BR	7	NULL
4	D011700622	1	M	48	PD	F	AU	BR	5	NULL
1	D011700623	1	M	26	CD	F	MO	BR	7	NULL
1	D011700624	1	F	50	PS	F	AU	BR	3	NULL
1	D011700625	1	M	19	PS	F	AU	BR	5	NULL
1	D011700626	1	M	28	PD	F	ON	BR	3	NULL
1	D011700627	1	M	20	PS	F	MO	BR	3	NULL
2	D011700627	1	M	20	CD	F	MO	BR	3	NULL
1	D011700628	1	M	34	CD	F	MO	BR	5	NULL
1	D011700629	1	M	35	CD	F	MO	BR	8	NULL
1	D011700630	1	M	34	PD	F	MO	BR	8	NULL
1	D011700631	1	M	19	SI	F	MO	BR	3	NULL
2	D011700631	1	F	36	SI	F	MO	BR	5	NULL
1	D011700632	1	M	31	CD	F	MO	BR	3	NULL
1	D011700633	2	M	49	CD	F	CM	BR	5	NULL
1	D011700634	1	M	37	CD	F	MO	BR	5	NULL
1	D011700635	1	M	22	CD	F	MO	BR	4	NULL
1	D011700636	1	M	13	CD	M	MO	BR	2	13/01/2017 00:00
1	D011700637	1	M	18	CD	F	MO	BR	3	NULL
1	D011700638	2	M	42	CD	M	AU	BR	3	31/01/2017 00:00
1	D011700639	1	M	30	CD	F	MO	BR	5	NULL
1	D011700640	1	F	58	CD	F	MO	BR	5	NULL
1	D011700641	1	M	39	CD	F	MO	BR	8	NULL
1	D011700642	1	M	45	CD	F	MO	BR	3	NULL
1	D011700643	1	F	55	PS	F	ON	BR	5	NULL
1	D011700644	1	M	59	PD	F	AU	BR	3	NULL
1	D011700645	1	F	41	PS	F	MO	BR	3	NULL
2	D011700645	1	M	41	CD	F	MO	BR	3	NULL
1	D011700646	1	M	23	CD	M	MO	BR	8	29/01/2017 00:00
1	D011700647	1	M	25	CD	F	MO	BR	3	NULL
1	D011700648	1	M	25	CD	F	AU	BR	7	NULL
1	D011700649	1	M		PD	F	CM	BR	8	NULL
1	D011700650	1	M	36	CD	F	AU	BR	5	NULL
1	D011700651	1	M	60	CD	F	MO	BR	3	NULL
1	D011700652	1	F	24	CD	F	MO	BR	5	NULL
1	D011700653	1	F	63	PS	F	ON	BR	8	NULL
1	D011700654	1	M	28	CD	F	MO	BR	3	NULL
1	D011700655	1	M	31	CD	F	MO	BR	3	NULL
2	D011700655	1	F	28	PS	F	MO	BR	5	NULL
1	D011700656	2	M	53	CD	F	BI	BR	8	NULL
1	D011700657	1	M	45	CD	F	MO	BR	5	NULL
1	D011700658	1	M	28	CD	F	MO	BR	5	NULL
1	D011700659	1	M	34	CD	F	MO	BR	7	NULL
1	D011700660	1	M	49	PD	F	SI	BR	3	NULL
1	D011700661	2	M	58	CD	F	CM	BR	3	NULL
2	D011700661	2	M	26	PS	F	CM	BR	5	NULL
1	D011700662	1	F	52	CD	F	MO	BR	8	NULL
1	D011700663	1	M	28	CD	F	MO	BR	7	NULL
1	D011700664	1	F	67	PD	F	AU	BR	3	NULL
1	D011700665	1	M		CD	F	MO	BR	5	NULL
1	D011700666	1	M	34	CD	F	MO	BR	5	NULL
1	D011700667	1	M	32	SI	F	MO	BR	5	NULL
2	D011700667	1	F	26	SI	F	MO	BR	7	NULL
1	D011700668	1	M	30	CD	F	MO	BR	3	NULL
1	D011700669	1	M	25	CD	M	MO	BR	5	01/01/2017 00:00
1	D011700670	1	M	35	CD	F	MO	BR	3	NULL
1	D011700671	2	M	49	CD	F	AU	BR	5	NULL
2	D011700671	1	F	35	CD	F	AU	BR	7	NULL
1	D011700672	1	F	53	PS	F	ON	BR	2	NULL
1	D011700673	1	M	29	CD	F	MO	BR	5	NULL
1	D011700674	2	M	37	CD	F	MO	BR	7	NULL
1	D011700675	1	M	25	CD	F	MO	BR	8	NULL
1	D011700676	1	M	51	CD	F	MO	BR	3	NULL
1	D011700677	1	M	41	CD	F	MO	BR	8	NULL
1	D011700678	1	M	33	CD	M	MO	BR	5	17/01/2017 00:00
2	D011700678	1	F	28	PS	F	MO	BR	5	NULL
1	D011700679	1	M	25	CD	F	MO	BR	8	NULL
1	D011700680	1	F	32	PS	F	AU	BR	7	NULL
1	D011700681	1	M	38	PD	F	MO	BR	3	NULL
2	D011700681	1	M		CD	F	MO	BR	8	NULL
1	D011700682	1	M	39	CD	F	MO	BR	5	NULL
1	D011700683	1	F	34	CD	F	MO	BR	5	NULL
1	D011700684	1	M	18	CD	F	MO	BR	3	NULL
1	D011700685	1	M	40	CD	F	MO	BR	5	NULL
1	D011700686	1	M	17	PD	F	OU	BR	3	NULL
2	D011700686	1	F	16	PD	F	OU	BR	3	NULL
1	D011700687	1	M	72	PD	F	AU	BR	8	NULL
1	D011700688	1	F	23	PS	F	AU	BR	3	NULL
3	D011700689	1	F	19	PS	M	AU	BR	3	19/01/2017 00:00
1	D011700689	1	M	17	PS	F	AU	BR	5	NULL
2	D011700689	1	F	17	PS	F	AU	BR	3	NULL
4	D011700689	1	M	19	PS	F	AU	BR	3	NULL
5	D011700689	1	M	16	PS	F	AU	BR	3	NULL
6	D011700689	1	M	23	CD	F	AU	BR	3	NULL
1	D011700690	1	F	4	PD	F	MO	BR	8	NULL
2	D011700690	1	M	20	CD	F	MO	BR	3	NULL
1	D011700691	1	F	58	PD	F	AU	BR	8	NULL
1	D011700692	1	M	42	PD	F	ON	BR	7	NULL
1	D011700693	1	F	35	CD	F	MO	BR	6	NULL
1	D011700694	1	M	22	CD	F	MO	BR	3	NULL
1	D011700695	1	M	43	PS	F	MO	BR	5	NULL
2	D011700695	1	M	29	CD	F	MO	BR	7	NULL
1	D011700696	1	M	30	PS	F	MO	BR	8	NULL
2	D011700696	1	M	20	CD	F	MO	BR	8	NULL
1	D011700697	1	F	35	PD	M	AU	BR	6	15/01/2017 00:00
1	D011700698	1	F	11	PS	F	AU	BR	1	NULL
2	D011700698	1	M	7	PS	F	AU	BR	1	NULL
1	D011700699	1	M	60	CD	F	MO	BR	5	NULL
1	D011700700	1	M	47	CD	F	MO	BR	3	NULL
1	D011700701	1	F	49	PD	F	AU	BR	3	NULL
1	D011700702	1	M	18	PD	F	CM	BR	3	NULL
1	D011700703	2	F	76	PS	F	ON	BR	7	NULL
1	D011700704	1	M	28	CD	F	MO	BR	7	NULL
1	D011700705	1	M	54	CD	F	BI	BR	5	NULL
1	D011700706	2	M	18	CD	F	BI	BR	5	NULL
1	D011700707	1	M	38	CD	F	MO	BR	8	NULL
1	D011700708	1	M	33	PS	F	MO	BR	3	NULL
1	D011700709	1	M	33	SI	F	AU	BR	7	NULL
2	D011700709	1	M	41	SI	F	AU	BR	5	NULL
1	D011700710	1	M	27	CD	F	MO	BR	3	NULL
1	D011700711	1	M		CD	F	MO	BR	8	NULL
2	D011700711	1	F		PS	F	MO	BR	8	NULL
1	D011700712	1	M	63	CD	F	AU	BR	3	NULL
1	D011700713	1	F	62	PD	F	MO	BR	3	NULL
1	D011700714	1	M	33	CD	F	MO	BR	3	NULL
1	D011700715	1	M	59	PD	F	AU	BR	5	NULL
1	D011700716	1	M	36	CD	F	MO	BR	5	NULL
1	D011700717	1	M	28	CD	F	MO	BR	8	NULL
1	D011700718	1	M	22	CD	F	MO	BR	3	NULL
1	D011700719	1	M	23	CD	F	AU	BR	8	NULL
2	D011700719	1	F	20	PS	F	AU	BR	5	NULL
3	D011700719	1	F	20	PS	F	AU	BR	5	NULL
4	D011700719	1	F	20	PS	F	AU	BR	4	NULL
1	D011700720	1	F	25	CD	F	MO	BR	5	NULL
1	D011700721	1	M	35	CD	F	MO	BR	5	NULL
1	D011700722	1	F	60	PD	F	CM	BR	3	NULL
1	D011700723	1	M	24	CD	F	MO	BR	5	NULL
1	D011700724	1	M	13	PD	F	MO	BR	1	NULL
1	D011700725	1	M	42	CD	F	MO	BR	3	NULL
1	D011700726	1	M	35	PD	F	AU	BR	7	NULL
1	D011700727	2	F	58	CD	F	BI	BR	8	NULL
1	D011700728	2	M	58	CD	F	CM	BR	5	NULL
1	D011700729	2	M	46	CD	F	CM	BR	5	NULL
1	D011700730	1	M	32	PS	F	AU	BR	5	NULL
2	D011700730	1	M	37	CD	F	AU	BR	6	NULL
1	D011700731	1	F	66	CD	F	AU	BR	5	NULL
1	D011700732	1	M	38	CD	F	MO	BR	5	NULL
1	D011700733	1	M	26	CD	F	MO	BR	5	NULL
1	D011700734	1	M	37	PD	F	ON	BR	5	NULL
1	D011700735	1	M	45	CD	F	MO	BR	3	NULL
1	D011700736	1	M	29	PS	F	MO	BR	3	NULL
2	D011700736	1	M	23	CD	F	MO	BR	5	NULL
1	D011700737	1	M	21	CD	F	MO	BR	5	NULL
1	D011700738	1	F	77	PD	F	AU	BR	7	NULL
1	D011700740	1	M	68	PD	F	ON	BR	3	NULL
1	D011700741	1	M	35	CD	F	MO	BR	5	NULL
1	D011700742	1	F	29	CD	F	MO	BR	5	NULL
1	D011700743	2	F		CD	F	AU	BR	8	NULL
